state,decision_year,lag_year,crop,ranking_definition,lag_score,lag_score_rank,lag_score_z,lag_score_top,lag_acreage_share,observed_acreage_share,acreage_share_change,lag_acreage_rank,acreage_rank,acreage_rank_change,score_rank,score_rank_change,lag_acreage_top,acreage_top,timing_status,claim_level
Kentucky,2023,2022,corn,relative_yield,0.899653979239,3,-0.720042735534,False,0.364102564103,0.39603960396,0.0319370398578,2,2,0,3,0,False,False,LAGGED_SCORE_PRECEDES_DECISION_YEAR_ACREAGE,DESCRIPTIVE_TRANSITION_NOT_CAUSAL
Kentucky,2023,2022,soybeans,relative_yield,1.02822580645,2,-0.421741923936,False,0.5,0.45297029703,-0.0470297029703,1,1,0,2,0,True,True,LAGGED_SCORE_PRECEDES_DECISION_YEAR_ACREAGE,DESCRIPTIVE_TRANSITION_NOT_CAUSAL
Kentucky,2023,2022,winter_wheat,relative_yield,1.70212765957,1,1.14178465947,True,0.135897435897,0.15099009901,0.0150926631125,3,3,0,1,0,False,False,LAGGED_SCORE_PRECEDES_DECISION_YEAR_ACREAGE,DESCRIPTIVE_TRANSITION_NOT_CAUSAL
Kentucky,2024,2023,corn,relative_yield,1.05470953187,3,-0.618598249942,False,0.39603960396,0.344221105528,-0.0518184984328,2,2,0,2,-1,False,False,LAGGED_SCORE_PRECEDES_DECISION_YEAR_ACREAGE,DESCRIPTIVE_TRANSITION_NOT_CAUSAL
Kentucky,2024,2023,soybeans,relative_yield,1.08695652174,2,-0.535095423731,False,0.45297029703,0.515075376884,0.0621050798547,1,1,0,3,1,True,True,LAGGED_SCORE_PRECEDES_DECISION_YEAR_ACREAGE,DESCRIPTIVE_TRANSITION_NOT_CAUSAL
Kentucky,2024,2023,winter_wheat,relative_yield,1.73913043478,1,1.15369367367,True,0.15099009901,0.140703517588,-0.010286581422,3,3,0,1,0,False,False,LAGGED_SCORE_PRECEDES_DECISION_YEAR_ACREAGE,DESCRIPTIVE_TRANSITION_NOT_CAUSAL
Maryland,2023,2022,corn,relative_yield,0.951557093426,2,-0.47740869595,False,0.324324324324,0.372093023256,0.0477686989315,2,1,-1,2,0,False,True,LAGGED_SCORE_PRECEDES_DECISION_YEAR_ACREAGE,DESCRIPTIVE_TRANSITION_NOT_CAUSAL
Maryland,2023,2022,soybeans,relative_yield,0.866935483871,3,-0.671823357685,False,0.401544401544,0.364341085271,-0.0372033162731,1,2,1,3,0,True,False,LAGGED_SCORE_PRECEDES_DECISION_YEAR_ACREAGE,DESCRIPTIVE_TRANSITION_NOT_CAUSAL
Maryland,2023,2022,winter_wheat,relative_yield,1.65957446809,1,1.14923205363,True,0.274131274131,0.263565891473,-0.0105653826584,3,3,0,1,0,False,False,LAGGED_SCORE_PRECEDES_DECISION_YEAR_ACREAGE,DESCRIPTIVE_TRANSITION_NOT_CAUSAL
Maryland,2024,2023,corn,relative_yield,0.93062605753,2,-0.575302864318,False,0.372093023256,0.349206349206,-0.0228866740495,1,2,1,3,1,True,False,LAGGED_SCORE_PRECEDES_DECISION_YEAR_ACREAGE,DESCRIPTIVE_TRANSITION_NOT_CAUSAL
Maryland,2024,2023,soybeans,relative_yield,0.928853754941,3,-0.57939525674,False,0.364341085271,0.392857142857,0.0285160575858,2,1,-1,2,-1,False,True,LAGGED_SCORE_PRECEDES_DECISION_YEAR_ACREAGE,DESCRIPTIVE_TRANSITION_NOT_CAUSAL
Maryland,2024,2023,winter_wheat,relative_yield,1.67984189723,1,1.15469812106,True,0.263565891473,0.257936507937,-0.00562938353636,3,3,0,1,0,False,False,LAGGED_SCORE_PRECEDES_DECISION_YEAR_ACREAGE,DESCRIPTIVE_TRANSITION_NOT_CAUSAL
Michigan,2023,2022,corn,relative_yield,0.968858131488,2,-0.554393131835,False,0.459081836327,0.47619047619,0.0171086398631,1,1,0,2,0,True,True,LAGGED_SCORE_PRECEDES_DECISION_YEAR_ACREAGE,DESCRIPTIVE_TRANSITION_NOT_CAUSAL
Michigan,2023,2022,soybeans,relative_yield,0.947580645161,3,-0.600007054419,False,0.449101796407,0.404761904762,-0.0443398916453,2,2,0,3,0,False,False,LAGGED_SCORE_PRECEDES_DECISION_YEAR_ACREAGE,DESCRIPTIVE_TRANSITION_NOT_CAUSAL
Michigan,2023,2022,winter_wheat,relative_yield,1.76595744681,1,1.15440018625,True,0.0918163672655,0.119047619048,0.0272312517821,3,3,0,1,0,False,False,LAGGED_SCORE_PRECEDES_DECISION_YEAR_ACREAGE,DESCRIPTIVE_TRANSITION_NOT_CAUSAL
Michigan,2024,2023,corn,relative_yield,0.947546531303,2,-0.529995993329,False,0.47619047619,0.463917525773,-0.0122729504173,1,1,0,2,0,True,True,LAGGED_SCORE_PRECEDES_DECISION_YEAR_ACREAGE,DESCRIPTIVE_TRANSITION_NOT_CAUSAL
Michigan,2024,2023,soybeans,relative_yield,0.909090909091,3,-0.623443439386,False,0.404761904762,0.453608247423,0.0488463426608,2,2,0,3,0,False,False,LAGGED_SCORE_PRECEDES_DECISION_YEAR_ACREAGE,DESCRIPTIVE_TRANSITION_NOT_CAUSAL
Michigan,2024,2023,winter_wheat,relative_yield,1.64031620553,1,1.15343943271,True,0.119047619048,0.0824742268041,-0.0365733922435,3,3,0,1,0,False,False,LAGGED_SCORE_PRECEDES_DECISION_YEAR_ACREAGE,DESCRIPTIVE_TRANSITION_NOT_CAUSAL
Mississippi,2023,2022,corn,relative_yield,0.951557093426,3,-1.14840646065,False,0.19397993311,0.255663430421,0.0616834973103,2,2,0,3,0,False,False,LAGGED_SCORE_PRECEDES_DECISION_YEAR_ACREAGE,DESCRIPTIVE_TRANSITION_NOT_CAUSAL
Mississippi,2023,2022,soybeans,relative_yield,1.08870967742,2,0.469934582805,False,0.772575250836,0.705501618123,-0.0670736327131,1,1,0,1,-1,True,True,LAGGED_SCORE_PRECEDES_DECISION_YEAR_ACREAGE,DESCRIPTIVE_TRANSITION_NOT_CAUSAL
Mississippi,2023,2022,winter_wheat,relative_yield,1.10638297872,1,0.678471877844,True,0.0334448160535,0.0388349514563,0.0053901354028,3,3,0,2,1,False,False,LAGGED_SCORE_PRECEDES_DECISION_YEAR_ACREAGE,DESCRIPTIVE_TRANSITION_NOT_CAUSAL
Mississippi,2024,2023,corn,relative_yield,1.02086858432,3,-0.647119596668,False,0.255663430421,0.171929824561,-0.0837336058593,2,2,0,2,-1,False,False,LAGGED_SCORE_PRECEDES_DECISION_YEAR_ACREAGE,DESCRIPTIVE_TRANSITION_NOT_CAUSAL
Mississippi,2024,2023,soybeans,relative_yield,1.10671936759,1,1.1517670011,True,0.705501618123,0.80701754386,0.101515925737,1,1,0,1,0,True,True,LAGGED_SCORE_PRECEDES_DECISION_YEAR_ACREAGE,DESCRIPTIVE_TRANSITION_NOT_CAUSAL
Mississippi,2024,2023,winter_wheat,relative_yield,1.02766798419,2,-0.504647404428,False,0.0388349514563,0.0210526315789,-0.0177823198774,3,3,0,3,1,False,False,LAGGED_SCORE_PRECEDES_DECISION_YEAR_ACREAGE,DESCRIPTIVE_TRANSITION_NOT_CAUSAL
Missouri,2023,2022,corn,relative_yield,0.928489042676,2,-0.549842665877,False,0.332341269841,0.376344086022,0.0440028161802,2,2,0,3,1,False,False,LAGGED_SCORE_PRECEDES_DECISION_YEAR_ACREAGE,DESCRIPTIVE_TRANSITION_NOT_CAUSAL
Missouri,2023,2022,soybeans,relative_yield,0.917338709677,3,-0.604427734318,False,0.605158730159,0.547409579668,-0.0577491504911,1,1,0,2,-1,True,True,LAGGED_SCORE_PRECEDES_DECISION_YEAR_ACREAGE,DESCRIPTIVE_TRANSITION_NOT_CAUSAL
Missouri,2023,2022,winter_wheat,relative_yield,1.27659574468,1,1.1542704002,True,0.0625,0.0762463343109,0.0137463343109,3,3,0,1,0,False,False,LAGGED_SCORE_PRECEDES_DECISION_YEAR_ACREAGE,DESCRIPTIVE_TRANSITION_NOT_CAUSAL
Missouri,2024,2023,corn,relative_yield,0.862944162437,3,-0.7240092141,False,0.376344086022,0.344311377246,-0.032032708776,2,2,0,2,-1,False,False,LAGGED_SCORE_PRECEDES_DECISION_YEAR_ACREAGE,DESCRIPTIVE_TRANSITION_NOT_CAUSAL
Missouri,2024,2023,soybeans,relative_yield,0.948616600791,2,-0.417006300077,False,0.547409579668,0.588822355289,0.0414127756218,1,1,0,3,1,True,True,LAGGED_SCORE_PRECEDES_DECISION_YEAR_ACREAGE,DESCRIPTIVE_TRANSITION_NOT_CAUSAL
Missouri,2024,2023,winter_wheat,relative_yield,1.38339920949,1,1.14101551418,True,0.0762463343109,0.0668662674651,-0.00938006684578,3,3,0,1,0,False,False,LAGGED_SCORE_PRECEDES_DECISION_YEAR_ACREAGE,DESCRIPTIVE_TRANSITION_NOT_CAUSAL
Nebraska,2023,2022,corn,relative_yield,0.951557093426,2,0.465632879964,False,0.587875076546,0.609308022045,0.0214329454991,1,1,0,1,-1,True,True,LAGGED_SCORE_PRECEDES_DECISION_YEAR_ACREAGE,DESCRIPTIVE_TRANSITION_NOT_CAUSAL
Nebraska,2023,2022,soybeans,relative_yield,0.987903225806,1,0.682273454958,True,0.352112676056,0.321494182486,-0.0306184935701,2,2,0,2,1,False,False,LAGGED_SCORE_PRECEDES_DECISION_YEAR_ACREAGE,DESCRIPTIVE_TRANSITION_NOT_CAUSAL
Nebraska,2023,2022,winter_wheat,relative_yield,0.68085106383,3,-1.14790633492,False,0.0600122473974,0.0691977954685,0.00918554807103,3,3,0,3,0,False,False,LAGGED_SCORE_PRECEDES_DECISION_YEAR_ACREAGE,DESCRIPTIVE_TRANSITION_NOT_CAUSAL
Nebraska,2024,2023,corn,relative_yield,1.02650874224,1,0.616193805205,True,0.609308022045,0.614678899083,0.00537087703725,1,1,0,2,1,True,True,LAGGED_SCORE_PRECEDES_DECISION_YEAR_ACREAGE,DESCRIPTIVE_TRANSITION_NOT_CAUSAL
Nebraska,2024,2023,soybeans,relative_yield,1.01778656126,2,0.537615161767,False,0.321494182486,0.324159021407,0.00266483892051,2,2,0,1,-1,False,False,LAGGED_SCORE_PRECEDES_DECISION_YEAR_ACREAGE,DESCRIPTIVE_TRANSITION_NOT_CAUSAL
Nebraska,2024,2023,winter_wheat,relative_yield,0.830039525692,3,-1.15380896697,False,0.0691977954685,0.0611620795107,-0.00803571595776,3,3,0,3,0,False,False,LAGGED_SCORE_PRECEDES_DECISION_YEAR_ACREAGE,DESCRIPTIVE_TRANSITION_NOT_CAUSAL
New Jersey,2023,2022,corn,relative_yield,0.657439446367,2,-0.483708589138,False,0.333333333333,0.355769230769,0.0224358974359,2,2,0,2,0,False,False,LAGGED_SCORE_PRECEDES_DECISION_YEAR_ACREAGE,DESCRIPTIVE_TRANSITION_NOT_CAUSAL
New Jersey,2023,2022,soybeans,relative_yield,0.564516129032,3,-0.666176266919,False,0.539215686275,0.480769230769,-0.0584464555053,1,1,0,3,0,True,True,LAGGED_SCORE_PRECEDES_DECISION_YEAR_ACREAGE,DESCRIPTIVE_TRANSITION_NOT_CAUSAL
New Jersey,2023,2022,winter_wheat,relative_yield,1.48936170213,1,1.14988485606,True,0.127450980392,0.163461538462,0.0360105580694,3,3,0,1,0,False,False,LAGGED_SCORE_PRECEDES_DECISION_YEAR_ACREAGE,DESCRIPTIVE_TRANSITION_NOT_CAUSAL
New York,2023,2022,corn,relative_yield,0.818915801615,3,-0.687257666209,False,0.673333333333,0.675324675325,0.00199134199134,1,1,0,3,0,True,True,LAGGED_SCORE_PRECEDES_DECISION_YEAR_ACREAGE,DESCRIPTIVE_TRANSITION_NOT_CAUSAL
New York,2023,2022,soybeans,relative_yield,0.907258064516,2,-0.459961656621,False,0.233333333333,0.227272727273,-0.00606060606061,2,2,0,2,0,False,False,LAGGED_SCORE_PRECEDES_DECISION_YEAR_ACREAGE,DESCRIPTIVE_TRANSITION_NOT_CAUSAL
New York,2023,2022,winter_wheat,relative_yield,1.53191489362,1,1.14721932283,True,0.0933333333333,0.0974025974026,0.00406926406926,3,3,0,1,0,False,False,LAGGED_SCORE_PRECEDES_DECISION_YEAR_ACREAGE,DESCRIPTIVE_TRANSITION_NOT_CAUSAL
New York,2024,2023,corn,relative_yield,0.896785109983,3,-0.717893184782,False,0.675324675325,0.668852459016,-0.00647221630828,1,1,0,3,0,True,True,LAGGED_SCORE_PRECEDES_DECISION_YEAR_ACREAGE,DESCRIPTIVE_TRANSITION_NOT_CAUSAL
New York,2024,2023,soybeans,relative_yield,1.00790513834,2,-0.424297961649,False,0.227272727273,0.24262295082,0.0153502235469,2,2,0,2,0,False,False,LAGGED_SCORE_PRECEDES_DECISION_YEAR_ACREAGE,DESCRIPTIVE_TRANSITION_NOT_CAUSAL
New York,2024,2023,winter_wheat,relative_yield,1.60079051383,1,1.14219114643,True,0.0974025974026,0.0885245901639,-0.00887800723866,3,3,0,1,0,False,False,LAGGED_SCORE_PRECEDES_DECISION_YEAR_ACREAGE,DESCRIPTIVE_TRANSITION_NOT_CAUSAL
North Carolina,2023,2022,corn,relative_yield,0.726643598616,3,-0.646091876854,False,0.273333333333,0.309446254072,0.0361129207383,2,2,0,2,-1,False,False,LAGGED_SCORE_PRECEDES_DECISION_YEAR_ACREAGE,DESCRIPTIVE_TRANSITION_NOT_CAUSAL
North Carolina,2023,2022,soybeans,relative_yield,0.776209677419,2,-0.505762824194,False,0.566666666667,0.534201954397,-0.0324647122693,1,1,0,3,1,True,True,LAGGED_SCORE_PRECEDES_DECISION_YEAR_ACREAGE,DESCRIPTIVE_TRANSITION_NOT_CAUSAL
North Carolina,2023,2022,winter_wheat,relative_yield,1.36170212766,1,1.15185470105,True,0.16,0.156351791531,-0.00364820846906,3,3,0,1,0,False,False,LAGGED_SCORE_PRECEDES_DECISION_YEAR_ACREAGE,DESCRIPTIVE_TRANSITION_NOT_CAUSAL
North Carolina,2024,2023,corn,relative_yield,0.82910321489,2,-0.474537100338,False,0.309446254072,0.303754266212,-0.00569198786006,2,2,0,3,1,False,False,LAGGED_SCORE_PRECEDES_DECISION_YEAR_ACREAGE,DESCRIPTIVE_TRANSITION_NOT_CAUSAL
North Carolina,2024,2023,soybeans,relative_yield,0.760869565217,3,-0.674384292366,False,0.534201954397,0.556313993174,0.0221120387767,1,1,0,2,-1,True,True,LAGGED_SCORE_PRECEDES_DECISION_YEAR_ACREAGE,DESCRIPTIVE_TRANSITION_NOT_CAUSAL
North Carolina,2024,2023,winter_wheat,relative_yield,1.38339920949,1,1.1489213927,True,0.156351791531,0.139931740614,-0.0164200509166,3,3,0,1,0,False,False,LAGGED_SCORE_PRECEDES_DECISION_YEAR_ACREAGE,DESCRIPTIVE_TRANSITION_NOT_CAUSAL
North Dakota,2023,2022,corn,relative_yield,0.749711649366,2,-0.506603823974,False,0.336950314106,0.389235944258,0.0522856301513,2,2,0,2,0,False,False,LAGGED_SCORE_PRECEDES_DECISION_YEAR_ACREAGE,DESCRIPTIVE_TRANSITION_NOT_CAUSAL
North Dakota,2023,2022,soybeans,relative_yield,0.70564516129,3,-0.64531615157,False,0.651056539121,0.595867371456,-0.0551891676645,1,1,0,3,0,True,True,LAGGED_SCORE_PRECEDES_DECISION_YEAR_ACREAGE,DESCRIPTIVE_TRANSITION_NOT_CAUSAL
North Dakota,2023,2022,winter_wheat,relative_yield,1.27659574468,1,1.15191997554,True,0.0119931467733,0.0148966842864,0.00290353751313,3,3,0,1,0,False,False,LAGGED_SCORE_PRECEDES_DECISION_YEAR_ACREAGE,DESCRIPTIVE_TRANSITION_NOT_CAUSAL
North Dakota,2024,2023,corn,relative_yield,0.806542583192,2,-0.30947964965,False,0.389235944258,0.370023419204,-0.0192125250538,2,2,0,2,0,False,False,LAGGED_SCORE_PRECEDES_DECISION_YEAR_ACREAGE,DESCRIPTIVE_TRANSITION_NOT_CAUSAL
North Dakota,2024,2023,soybeans,relative_yield,0.701581027668,3,-0.808674291658,False,0.595867371456,0.618266978923,0.0223996074667,1,1,0,3,0,True,True,LAGGED_SCORE_PRECEDES_DECISION_YEAR_ACREAGE,DESCRIPTIVE_TRANSITION_NOT_CAUSAL
North Dakota,2024,2023,winter_wheat,relative_yield,1.10671936759,1,1.11815394131,True,0.0148966842864,0.0117096018735,-0.00318708241286,3,3,0,1,0,False,False,LAGGED_SCORE_PRECEDES_DECISION_YEAR_ACREAGE,DESCRIPTIVE_TRANSITION_NOT_CAUSAL
Ohio,2023,2022,corn,relative_yield,1.07843137255,3,-0.636473260821,False,0.377358490566,0.4,0.022641509434,2,2,0,3,0,False,False,LAGGED_SCORE_PRECEDES_DECISION_YEAR_ACREAGE,DESCRIPTIVE_TRANSITION_NOT_CAUSAL
Ohio,2023,2022,soybeans,relative_yield,1.1189516129,2,-0.516135193895,False,0.566037735849,0.527777777778,-0.0382599580713,1,1,0,2,0,True,True,LAGGED_SCORE_PRECEDES_DECISION_YEAR_ACREAGE,DESCRIPTIVE_TRANSITION_NOT_CAUSAL
Ohio,2023,2022,winter_wheat,relative_yield,1.68085106383,1,1.15260845472,True,0.0566037735849,0.0722222222222,0.0156184486373,3,3,0,1,0,False,False,LAGGED_SCORE_PRECEDES_DECISION_YEAR_ACREAGE,DESCRIPTIVE_TRANSITION_NOT_CAUSAL
Ohio,2024,2023,corn,relative_yield,1.11675126904,3,-0.616338927665,False,0.4,0.379041248606,-0.0209587513935,2,2,0,2,-1,False,False,LAGGED_SCORE_PRECEDES_DECISION_YEAR_ACREAGE,DESCRIPTIVE_TRANSITION_NOT_CAUSAL
Ohio,2024,2023,soybeans,relative_yield,1.14624505929,2,-0.537463284282,False,0.527777777778,0.562987736901,0.035209959123,1,1,0,3,1,True,True,LAGGED_SCORE_PRECEDES_DECISION_YEAR_ACREAGE,DESCRIPTIVE_TRANSITION_NOT_CAUSAL
Ohio,2024,2023,winter_wheat,relative_yield,1.77865612648,1,1.15380221195,True,0.0722222222222,0.0579710144928,-0.0142512077295,3,3,0,1,0,False,False,LAGGED_SCORE_PRECEDES_DECISION_YEAR_ACREAGE,DESCRIPTIVE_TRANSITION_NOT_CAUSAL
Oklahoma,2023,2022,corn,relative_yield,0.703575547866,1,0.843437311314,True,0.0673724735322,0.0722222222222,0.00484974868998,3,3,0,1,0,False,False,LAGGED_SCORE_PRECEDES_DECISION_YEAR_ACREAGE,DESCRIPTIVE_TRANSITION_NOT_CAUSAL
Oklahoma,2023,2022,soybeans,relative_yield,0.342741935484,3,-1.104697518,False,0.104908565929,0.0851851851852,-0.0197233807436,2,2,0,3,0,False,False,LAGGED_SCORE_PRECEDES_DECISION_YEAR_ACREAGE,DESCRIPTIVE_TRANSITION_NOT_CAUSAL
Oklahoma,2023,2022,winter_wheat,relative_yield,0.595744680851,2,0.26126020669,False,0.827718960539,0.842592592593,0.0148736320536,1,1,0,2,0,True,True,LAGGED_SCORE_PRECEDES_DECISION_YEAR_ACREAGE,DESCRIPTIVE_TRANSITION_NOT_CAUSAL
Oklahoma,2024,2023,corn,relative_yield,0.840383530739,1,1.14757931684,True,0.0722222222222,0.0848256361923,0.01260341397,3,3,0,2,1,False,False,LAGGED_SCORE_PRECEDES_DECISION_YEAR_ACREAGE,DESCRIPTIVE_TRANSITION_NOT_CAUSAL
Oklahoma,2024,2023,soybeans,relative_yield,0.513833992095,3,-0.684678267698,False,0.0851851851852,0.0951932139491,0.0100080287639,2,2,0,3,0,False,False,LAGGED_SCORE_PRECEDES_DECISION_YEAR_ACREAGE,DESCRIPTIVE_TRANSITION_NOT_CAUSAL
Oklahoma,2024,2023,winter_wheat,relative_yield,0.553359683794,2,-0.462901049144,False,0.842592592593,0.819981149859,-0.022611442734,1,1,0,1,-1,True,True,LAGGED_SCORE_PRECEDES_DECISION_YEAR_ACREAGE,DESCRIPTIVE_TRANSITION_NOT_CAUSAL
Pennsylvania,2023,2022,corn,relative_yield,0.80738177624,3,-0.647701106254,False,0.539682539683,0.550264550265,0.010582010582,1,1,0,3,0,True,True,LAGGED_SCORE_PRECEDES_DECISION_YEAR_ACREAGE,DESCRIPTIVE_TRANSITION_NOT_CAUSAL
Pennsylvania,2023,2022,soybeans,relative_yield,0.866935483871,2,-0.504015654493,False,0.31746031746,0.301587301587,-0.015873015873,2,2,0,2,0,False,False,LAGGED_SCORE_PRECEDES_DECISION_YEAR_ACREAGE,DESCRIPTIVE_TRANSITION_NOT_CAUSAL
Pennsylvania,2023,2022,winter_wheat,relative_yield,1.55319148936,1,1.15171676075,True,0.142857142857,0.148148148148,0.00529100529101,3,3,0,1,0,False,False,LAGGED_SCORE_PRECEDES_DECISION_YEAR_ACREAGE,DESCRIPTIVE_TRANSITION_NOT_CAUSAL
Pennsylvania,2024,2023,corn,relative_yield,0.885504794134,3,-0.639194527925,False,0.550264550265,0.538043478261,-0.0122210720037,1,1,0,3,0,True,True,LAGGED_SCORE_PRECEDES_DECISION_YEAR_ACREAGE,DESCRIPTIVE_TRANSITION_NOT_CAUSAL
Pennsylvania,2024,2023,soybeans,relative_yield,0.928853754941,2,-0.513212898441,False,0.301587301587,0.33152173913,0.0299344375431,2,2,0,2,0,False,False,LAGGED_SCORE_PRECEDES_DECISION_YEAR_ACREAGE,DESCRIPTIVE_TRANSITION_NOT_CAUSAL
Pennsylvania,2024,2023,winter_wheat,relative_yield,1.50197628458,1,1.15240742637,True,0.148148148148,0.130434782609,-0.0177133655395,3,3,0,1,0,False,False,LAGGED_SCORE_PRECEDES_DECISION_YEAR_ACREAGE,DESCRIPTIVE_TRANSITION_NOT_CAUSAL
South Carolina,2023,2022,corn,relative_yield,0.703575547866,3,-0.650743173302,False,0.378698224852,0.419540229885,0.040842005033,2,2,0,2,-1,False,False,LAGGED_SCORE_PRECEDES_DECISION_YEAR_ACREAGE,DESCRIPTIVE_TRANSITION_NOT_CAUSAL
South Carolina,2023,2022,soybeans,relative_yield,0.745967741935,2,-0.500703465509,False,0.479289940828,0.454022988506,-0.0252669523227,1,1,0,3,1,True,True,LAGGED_SCORE_PRECEDES_DECISION_YEAR_ACREAGE,DESCRIPTIVE_TRANSITION_NOT_CAUSAL
South Carolina,2023,2022,winter_wheat,relative_yield,1.21276595745,1,1.15144663881,True,0.14201183432,0.126436781609,-0.0155750527103,3,3,0,1,0,False,False,LAGGED_SCORE_PRECEDES_DECISION_YEAR_ACREAGE,DESCRIPTIVE_TRANSITION_NOT_CAUSAL
South Carolina,2024,2023,corn,relative_yield,0.846023688663,2,-0.377443420291,False,0.419540229885,0.4125,-0.00704022988506,2,2,0,3,1,False,False,LAGGED_SCORE_PRECEDES_DECISION_YEAR_ACREAGE,DESCRIPTIVE_TRANSITION_NOT_CAUSAL
South Carolina,2024,2023,soybeans,relative_yield,0.770750988142,3,-0.756345667537,False,0.454022988506,0.4875,0.0334770114943,1,1,0,2,-1,True,True,LAGGED_SCORE_PRECEDES_DECISION_YEAR_ACREAGE,DESCRIPTIVE_TRANSITION_NOT_CAUSAL
South Carolina,2024,2023,winter_wheat,relative_yield,1.14624505929,1,1.13378908783,True,0.126436781609,0.1,-0.0264367816092,3,3,0,1,0,False,False,LAGGED_SCORE_PRECEDES_DECISION_YEAR_ACREAGE,DESCRIPTIVE_TRANSITION_NOT_CAUSAL
South Dakota,2023,2022,corn,relative_yield,0.76124567474,3,-0.589646093939,False,0.492294520548,0.511363636364,0.0190691158157,1,1,0,3,0,True,True,LAGGED_SCORE_PRECEDES_DECISION_YEAR_ACREAGE,DESCRIPTIVE_TRANSITION_NOT_CAUSAL
South Dakota,2023,2022,soybeans,relative_yield,0.766129032258,2,-0.564966527826,False,0.436643835616,0.413961038961,-0.0226827966554,2,2,0,2,0,False,False,LAGGED_SCORE_PRECEDES_DECISION_YEAR_ACREAGE,DESCRIPTIVE_TRANSITION_NOT_CAUSAL
South Dakota,2023,2022,winter_wheat,relative_yield,1.10638297872,1,1.15461262176,True,0.0710616438356,0.0746753246753,0.00361368083971,3,3,0,1,0,False,False,LAGGED_SCORE_PRECEDES_DECISION_YEAR_ACREAGE,DESCRIPTIVE_TRANSITION_NOT_CAUSAL
South Dakota,2024,2023,corn,relative_yield,0.857304004512,3,-0.730110178629,False,0.511363636364,0.48321048321,-0.0281531531532,1,1,0,2,-1,True,True,LAGGED_SCORE_PRECEDES_DECISION_YEAR_ACREAGE,DESCRIPTIVE_TRANSITION_NOT_CAUSAL
South Dakota,2024,2023,soybeans,relative_yield,0.869565217391,2,-0.40967347302,False,0.413961038961,0.446355446355,0.0323944073944,2,2,0,3,1,False,False,LAGGED_SCORE_PRECEDES_DECISION_YEAR_ACREAGE,DESCRIPTIVE_TRANSITION_NOT_CAUSAL
South Dakota,2024,2023,winter_wheat,relative_yield,0.928853754941,1,1.13978365165,True,0.0746753246753,0.0704340704341,-0.00424125424125,3,3,0,1,0,False,False,LAGGED_SCORE_PRECEDES_DECISION_YEAR_ACREAGE,DESCRIPTIVE_TRANSITION_NOT_CAUSAL
Tennessee,2023,2022,corn,relative_yield,0.749711649366,3,-0.819492131411,False,0.287197231834,0.312292358804,0.0250951269701,2,2,0,3,0,False,False,LAGGED_SCORE_PRECEDES_DECISION_YEAR_ACREAGE,DESCRIPTIVE_TRANSITION_NOT_CAUSAL
Tennessee,2023,2022,soybeans,relative_yield,0.967741935484,2,-0.294756939907,False,0.570934256055,0.531561461794,-0.0393727942613,1,1,0,2,0,True,True,LAGGED_SCORE_PRECEDES_DECISION_YEAR_ACREAGE,DESCRIPTIVE_TRANSITION_NOT_CAUSAL
Tennessee,2023,2022,winter_wheat,relative_yield,1.55319148936,1,1.11424907132,True,0.141868512111,0.156146179402,0.0142776672913,3,3,0,1,0,False,False,LAGGED_SCORE_PRECEDES_DECISION_YEAR_ACREAGE,DESCRIPTIVE_TRANSITION_NOT_CAUSAL
Tennessee,2024,2023,corn,relative_yield,0.975747320925,3,-0.623920196203,False,0.312292358804,0.241379310345,-0.0709130484592,2,2,0,2,-1,False,False,LAGGED_SCORE_PRECEDES_DECISION_YEAR_ACREAGE,DESCRIPTIVE_TRANSITION_NOT_CAUSAL
Tennessee,2024,2023,soybeans,relative_yield,1.00790513834,2,-0.529492628781,False,0.531561461794,0.627586206897,0.0960247451025,1,1,0,3,1,True,True,LAGGED_SCORE_PRECEDES_DECISION_YEAR_ACREAGE,DESCRIPTIVE_TRANSITION_NOT_CAUSAL
Tennessee,2024,2023,winter_wheat,relative_yield,1.58102766798,1,1.15341282498,True,0.156146179402,0.131034482759,-0.0251116966434,3,3,0,1,0,False,False,LAGGED_SCORE_PRECEDES_DECISION_YEAR_ACREAGE,DESCRIPTIVE_TRANSITION_NOT_CAUSAL
Texas,2023,2022,corn,relative_yield,0.547866205306,2,0.152391762052,False,0.282708744247,0.277008310249,-0.0057004339979,2,2,0,2,0,False,False,LAGGED_SCORE_PRECEDES_DECISION_YEAR_ACREAGE,DESCRIPTIVE_TRANSITION_NOT_CAUSAL
Texas,2023,2022,soybeans,relative_yield,0.403225806452,3,-1.06744890783,False,0.0203813280736,0.0138504155125,-0.00653091256117,3,3,0,3,0,False,False,LAGGED_SCORE_PRECEDES_DECISION_YEAR_ACREAGE,DESCRIPTIVE_TRANSITION_NOT_CAUSAL
Texas,2023,2022,winter_wheat,relative_yield,0.63829787234,1,0.915057145776,True,0.696909927679,0.709141274238,0.0122313465591,1,1,0,1,0,True,True,LAGGED_SCORE_PRECEDES_DECISION_YEAR_ACREAGE,DESCRIPTIVE_TRANSITION_NOT_CAUSAL
Texas,2024,2023,corn,relative_yield,0.688099266779,2,0.398183104904,False,0.277008310249,0.277419354839,0.000411044589402,2,2,0,2,0,False,False,LAGGED_SCORE_PRECEDES_DECISION_YEAR_ACREAGE,DESCRIPTIVE_TRANSITION_NOT_CAUSAL
