state,year,crop,ranking_definition,score,score_rank,planted_acres_1000,observed_acreage_share,acreage_rank
Nebraska,2022,soybeans,operating_margin,421.43902614,2.0,5750.0,0.352112676056338,2.0
Nebraska,2022,winter_wheat,operating_margin,108.69864092999997,3.0,980.0,0.06001224739742805,3.0
Nebraska,2023,corn,operating_margin,427.96107149999995,1.0,9950.0,0.6093080220453154,1.0
Nebraska,2023,soybeans,operating_margin,399.850710525,2.0,5250.0,0.3214941824862217,2.0
Nebraska,2023,winter_wheat,operating_margin,150.47098919999996,3.0,1130.0,0.06919779546846296,3.0
Nebraska,2024,corn,operating_margin,311.7,2.0,10050.0,0.6146788990825688,1.0
Nebraska,2024,soybeans,operating_margin,326.84,1.0,5300.0,0.3241590214067278,2.0
Nebraska,2024,winter_wheat,operating_margin,133.95999999999998,3.0,1000.0,0.06116207951070336,3.0
New Jersey,2022,corn,operating_margin,235.39402953000004,2.0,68.0,0.3333333333333333,2.0
New Jersey,2022,soybeans,operating_margin,117.78812397000006,3.0,110.0,0.5392156862745098,1.0
New Jersey,2022,winter_wheat,operating_margin,473.24264823000004,1.0,26.0,0.12745098039215685,3.0
New Jersey,2023,corn,operating_margin,357.04945589999994,2.0,74.0,0.3557692307692308,2.0
New Jersey,2023,soybeans,operating_margin,288.2791899,3.0,100.0,0.4807692307692308,1.0
New Jersey,2023,winter_wheat,operating_margin,460.1430852,1.0,34.0,0.16346153846153846,3.0
New York,2022,corn,operating_margin,429.8746666500001,2.0,1010.0,0.6733333333333333,1.0
New York,2022,soybeans,operating_margin,363.60075906,3.0,350.0,0.23333333333333334,2.0
New York,2022,winter_wheat,operating_margin,492.42917493,1.0,140.0,0.09333333333333334,3.0
New York,2023,corn,operating_margin,311.4634173,3.0,1040.0,0.6753246753246753,1.0
New York,2023,soybeans,operating_margin,393.2876799,2.0,350.0,0.22727272727272727,2.0
New York,2023,winter_wheat,operating_margin,452.40128280000005,1.0,150.0,0.09740259740259741,3.0
New York,2024,corn,operating_margin,236.27000000000004,3.0,1020.0,0.6688524590163935,1.0
New York,2024,soybeans,operating_margin,262.36,1.0,370.0,0.24262295081967214,2.0
New York,2024,winter_wheat,operating_margin,261.38,2.0,135.0,0.08852459016393442,3.0
North Carolina,2022,corn,operating_margin,318.74287401000004,2.0,820.0,0.2733333333333333,2.0
North Carolina,2022,soybeans,operating_margin,269.61357505500007,3.0,1700.0,0.5666666666666667,1.0
North Carolina,2022,winter_wheat,operating_margin,415.68306813,1.0,480.0,0.16,3.0
North Carolina,2023,corn,operating_margin,250.68203250000002,2.0,950.0,0.30944625407166126,2.0
North Carolina,2023,soybeans,operating_margin,229.211914275,3.0,1640.0,0.5342019543973942,1.0
North Carolina,2023,winter_wheat,operating_margin,367.2414564,1.0,480.0,0.1563517915309446,3.0
North Carolina,2024,corn,operating_margin,-89.26999999999998,3.0,890.0,0.3037542662116041,2.0
North Carolina,2024,soybeans,operating_margin,143.32,2.0,1630.0,0.5563139931740614,1.0
North Carolina,2024,winter_wheat,operating_margin,161.66000000000003,1.0,410.0,0.13993174061433447,3.0
North Dakota,2022,corn,operating_margin,346.5258221700001,2.0,2950.0,0.336950314106225,2.0
North Dakota,2022,soybeans,operating_margin,219.00509136000008,3.0,5700.0,0.6510565391205025,1.0
North Dakota,2022,winter_wheat,operating_margin,377.31001473000003,1.0,105.0,0.011993146773272416,3.0
North Dakota,2023,corn,operating_margin,230.42157089999995,2.0,4050.0,0.38923594425756847,2.0
North Dakota,2023,soybeans,operating_margin,189.833730525,3.0,6200.0,0.5958673714560307,1.0
North Dakota,2023,winter_wheat,operating_margin,258.8562228,1.0,155.0,0.014896684286400768,3.0
North Dakota,2024,corn,operating_margin,156.86999999999995,1.0,3950.0,0.3700234192037471,2.0
North Dakota,2024,soybeans,operating_margin,128.44,3.0,6600.0,0.6182669789227166,1.0
North Dakota,2024,winter_wheat,operating_margin,145.04000000000002,2.0,125.0,0.0117096018735363,3.0
Ohio,2022,corn,operating_margin,742.43283345,1.0,3400.0,0.37735849056603776,2.0
Ohio,2022,soybeans,operating_margin,515.4262101450001,3.0,5100.0,0.5660377358490566,1.0
Ohio,2022,winter_wheat,operating_margin,559.58201838,2.0,510.0,0.05660377358490566,3.0
Ohio,2023,corn,operating_margin,509.0029179,2.0,3600.0,0.4,2.0
Ohio,2023,soybeans,operating_margin,485.17010865000003,3.0,4750.0,0.5277777777777778,1.0
Ohio,2023,winter_wheat,operating_margin,522.0775044,1.0,650.0,0.07222222222222222,3.0
Ohio,2024,corn,operating_margin,268.03000000000003,2.0,3400.0,0.379041248606466,2.0
Ohio,2024,soybeans,operating_margin,252.44,3.0,5050.0,0.5629877369007804,1.0
Ohio,2024,winter_wheat,operating_margin,316.78,1.0,520.0,0.057971014492753624,3.0
Oklahoma,2022,corn,operating_margin,290.95992585000005,1.0,350.0,0.06737247353224254,3.0
Oklahoma,2022,soybeans,operating_margin,-41.26711049999997,3.0,545.0,0.10490856592877768,2.0
Oklahoma,2022,winter_wheat,operating_margin,70.32558752999996,2.0,4300.0,0.8277189605389798,1.0
Oklahoma,2023,corn,operating_margin,260.81226330000004,1.0,390.0,0.07222222222222222,3.0
Oklahoma,2023,soybeans,operating_margin,65.13614864999998,2.0,460.0,0.08518518518518518,2.0
Oklahoma,2023,winter_wheat,operating_margin,42.0857556,3.0,4550.0,0.8425925925925926,1.0
Oklahoma,2024,corn,operating_margin,-45.60000000000002,3.0,450.0,0.08482563619227144,3.0
Oklahoma,2024,soybeans,operating_margin,-45.16,2.0,505.0,0.09519321394910461,2.0
Oklahoma,2024,winter_wheat,operating_margin,56.400000000000006,1.0,4350.0,0.8199811498586239,1.0
Pennsylvania,2022,corn,operating_margin,415.9831925700001,2.0,1020.0,0.5396825396825397,1.0
Pennsylvania,2022,soybeans,operating_margin,334.68162552000007,3.0,600.0,0.31746031746031744,2.0
Pennsylvania,2022,winter_wheat,operating_margin,502.0224382799999,1.0,270.0,0.14285714285714285,3.0
Pennsylvania,2023,corn,operating_margin,301.33318649999995,3.0,1040.0,0.5502645502645502,1.0
Pennsylvania,2023,soybeans,operating_margin,340.7834349,2.0,570.0,0.30158730158730157,2.0
Pennsylvania,2023,winter_wheat,operating_margin,413.6922708,1.0,280.0,0.14814814814814814,3.0
Pennsylvania,2024,corn,operating_margin,113.19999999999999,3.0,990.0,0.5380434782608695,1.0
Pennsylvania,2024,soybeans,operating_margin,202.83999999999997,2.0,610.0,0.33152173913043476,2.0
Pennsylvania,2024,winter_wheat,operating_margin,261.38,1.0,240.0,0.13043478260869565,3.0
South Carolina,2022,corn,operating_margin,290.95992585000005,2.0,320.0,0.378698224852071,2.0
South Carolina,2022,soybeans,operating_margin,247.92422490000004,3.0,405.0,0.47928994082840237,1.0
South Carolina,2022,winter_wheat,operating_margin,348.53022468,1.0,120.0,0.14201183431952663,3.0
South Carolina,2023,corn,operating_margin,265.8773787,2.0,365.0,0.41954022988505746,2.0
South Carolina,2023,soybeans,operating_margin,235.77494489999998,3.0,395.0,0.4540229885057471,1.0
South Carolina,2023,winter_wheat,operating_margin,274.3398276,1.0,110.0,0.12643678160919541,3.0
South Carolina,2024,corn,operating_margin,-33.69,3.0,330.0,0.4125,2.0
South Carolina,2024,soybeans,operating_margin,93.71999999999997,2.0,390.0,0.4875,1.0
South Carolina,2024,winter_wheat,operating_margin,145.04000000000002,1.0,80.0,0.1,3.0
South Dakota,2022,corn,operating_margin,360.41729625000005,1.0,5750.0,0.4922945205479452,1.0
South Dakota,2022,soybeans,operating_margin,262.38379167000005,3.0,5100.0,0.4366438356164384,2.0
South Dakota,2022,winter_wheat,operating_margin,300.56390792999997,2.0,830.0,0.07106164383561644,3.0
South Dakota,2023,corn,operating_margin,276.00760950000006,2.0,6300.0,0.5113636363636364,1.0
South Dakota,2023,soybeans,operating_margin,301.40525114999997,1.0,5100.0,0.413961038961039,2.0
South Dakota,2023,winter_wheat,operating_margin,189.1800012,3.0,920.0,0.07467532467532467,3.0
South Dakota,2024,corn,operating_margin,216.42000000000002,1.0,5900.0,0.4832104832104832,1.0
South Dakota,2024,soybeans,operating_margin,183.0,3.0,5450.0,0.44635544635544633,2.0
South Dakota,2024,winter_wheat,operating_margin,194.89999999999998,2.0,860.0,0.07043407043407043,3.0
Tennessee,2022,corn,operating_margin,346.5258221700001,3.0,830.0,0.28719723183391005,2.0
Tennessee,2022,soybeans,operating_margin,406.97945937000003,2.0,1650.0,0.5709342560553633,1.0
Tennessee,2022,winter_wheat,operating_margin,502.0224382799999,1.0,410.0,0.14186851211072665,3.0
Tennessee,2023,corn,operating_margin,382.37503289999995,3.0,940.0,0.3122923588039867,2.0
Tennessee,2023,soybeans,operating_margin,393.2876799,2.0,1600.0,0.53156146179402,1.0
Tennessee,2023,winter_wheat,operating_margin,444.6594803999999,1.0,470.0,0.15614617940199335,3.0
Tennessee,2024,corn,operating_margin,168.78000000000003,3.0,700.0,0.2413793103448276,2.0
Tennessee,2024,soybeans,operating_margin,173.07999999999998,2.0,1820.0,0.6275862068965518,1.0
Tennessee,2024,winter_wheat,operating_margin,261.38,1.0,380.0,0.1310344827586207,3.0
Texas,2022,corn,operating_margin,103.42502577000002,1.0,2150.0,0.28270874424720577,2.0
Texas,2022,soybeans,operating_margin,2.111589810000029,3.0,155.0,0.020381328073635765,3.0
Texas,2022,winter_wheat,operating_margin,89.51211423,2.0,5300.0,0.6969099276791585,1.0
Texas,2023,corn,operating_margin,124.0541475,1.0,2500.0,0.2770083102493075,2.0
Texas,2023,soybeans,operating_margin,52.01008739999998,3.0,125.0,0.013850415512465374,3.0
Texas,2023,winter_wheat,operating_margin,111.7619772,2.0,6400.0,0.7091412742382271,1.0
Texas,2024,corn,operating_margin,9.980000000000018,3.0,2150.0,0.27741935483870966,2.0
Texas,2024,soybeans,operating_margin,73.88,1.0,100.0,0.012903225806451613,3.0
Texas,2024,winter_wheat,operating_margin,17.620000000000005,2.0,5500.0,0.7096774193548387,1.0
Virginia,2022,corn,operating_margin,603.5180926500001,1.0,430.0,0.3359375,2.0
Virginia,2022,soybeans,operating_margin,305.76249198000005,3.0,620.0,0.484375,1.0
Virginia,2022,winter_wheat,operating_margin,454.0561215299999,2.0,230.0,0.1796875,3.0
Virginia,2023,corn,operating_margin,301.33318649999995,2.0,495.0,0.38823529411764707,2.0
Virginia,2023,soybeans,operating_margin,222.64888365,3.0,580.0,0.4549019607843137,1.0
Virginia,2023,winter_wheat,operating_margin,429.1758756,1.0,200.0,0.1568627450980392,3.0
Virginia,2024,corn,operating_margin,17.920000000000016,3.0,460.0,0.3770491803278688,2.0
Virginia,2024,soybeans,operating_margin,192.92000000000002,2.0,610.0,0.5,1.0
Virginia,2024,winter_wheat,operating_margin,211.51999999999998,1.0,150.0,0.12295081967213115,3.0
Wisconsin,2022,corn,operating_margin,693.8126741700002,1.0,3900.0,0.6132075471698113,1.0
Wisconsin,2022,soybeans,operating_margin,493.7368599900001,3.0,2160.0,0.33962264150943394,2.0
Wisconsin,2022,winter_wheat,operating_margin,549.9887550299999,2.0,300.0,0.04716981132075472,3.0
Wisconsin,2023,corn,operating_margin,397.57037909999997,2.0,4000.0,0.6259780907668232,1.0
Wisconsin,2023,soybeans,operating_margin,393.2876799,3.0,2110.0,0.3302034428794992,2.0
Wisconsin,2023,winter_wheat,operating_margin,413.6922708,1.0,280.0,0.04381846635367762,3.0
Wisconsin,2024,corn,operating_margin,256.12000000000006,2.0,3750.0,0.6082725060827251,1.0
Wisconsin,2024,soybeans,operating_margin,232.59999999999997,3.0,2150.0,0.34874290348742903,2.0
Wisconsin,2024,winter_wheat,operating_margin,300.16,1.0,265.0,0.042984590429845905,3.0
Alabama,2022,corn,total_cost_margin,-174.95111105999993,3.0,300.0,0.35714285714285715,2.0
Alabama,2022,soybeans,total_cost_margin,-80.59413086999994,2.0,360.0,0.42857142857142855,1.0
Alabama,2022,winter_wheat,total_cost_margin,260.02567107,1.0,180.0,0.21428571428571427,3.0
Alabama,2023,corn,total_cost_margin,-104.93642534999995,2.0,330.0,0.3728813559322034,2.0
Alabama,2023,soybeans,total_cost_margin,-117.64039365,3.0,350.0,0.3954802259887006,1.0
Alabama,2023,winter_wheat,total_cost_margin,172.0080246,1.0,205.0,0.23163841807909605,3.0
Alabama,2024,corn,total_cost_margin,-433.6699999999999,3.0,270.0,0.36486486486486486,2.0
Alabama,2024,soybeans,total_cost_margin,-343.31000000000006,2.0,360.0,0.4864864864864865,1.0
Alabama,2024,winter_wheat,total_cost_margin,2.3699999999999477,1.0,110.0,0.14864864864864866,3.0
Arkansas,2022,corn,total_cost_margin,207.06442613999997,1.0,710.0,0.17274939172749393,2.0
Arkansas,2022,soybeans,total_cost_margin,78.46110360000006,2.0,3180.0,0.7737226277372263,1.0
Arkansas,2022,winter_wheat,total_cost_margin,77.75366741999997,3.0,220.0,0.0535279805352798,3.0
Arkansas,2023,corn,total_cost_margin,-8.699232749999931,3.0,850.0,0.20935960591133004,2.0
Arkansas,2023,soybeans,total_cost_margin,26.74628010000002,2.0,2980.0,0.7339901477832512,1.0
Arkansas,2023,winter_wheat,total_cost_margin,32.655581399999974,1.0,230.0,0.05665024630541872,3.0
Arkansas,2024,corn,total_cost_margin,-135.91999999999996,3.0,500.0,0.1358695652173913,2.0
Arkansas,2024,soybeans,total_cost_margin,-105.23000000000002,2.0,3050.0,0.8288043478260869,1.0
Arkansas,2024,winter_wheat,total_cost_margin,-80.73000000000002,1.0,130.0,0.035326086956521736,3.0
Delaware,2022,corn,total_cost_margin,186.22721502000013,2.0,160.0,0.4,1.0
Delaware,2022,soybeans,total_cost_margin,-51.67499732999992,3.0,160.0,0.4,1.0
Delaware,2022,winter_wheat,total_cost_margin,298.39872446999993,1.0,80.0,0.2,3.0
Delaware,2023,corn,total_cost_margin,21.691459650000052,2.0,175.0,0.43209876543209874,1.0
Delaware,2023,soybeans,total_cost_margin,-78.26220989999999,3.0,150.0,0.37037037037037035,2.0
Delaware,2023,winter_wheat,total_cost_margin,303.61866539999994,1.0,80.0,0.19753086419753085,3.0
Delaware,2024,corn,total_cost_margin,-199.43999999999994,2.0,165.0,0.4230769230769231,1.0
Delaware,2024,soybeans,total_cost_margin,-204.43000000000006,3.0,155.0,0.3974358974358974,2.0
Delaware,2024,winter_wheat,total_cost_margin,7.909999999999968,1.0,70.0,0.1794871794871795,3.0
Georgia,2022,corn,total_cost_margin,220.95590022,1.0,415.0,0.532051282051282,1.0
Georgia,2022,soybeans,total_cost_margin,-80.59413086999994,3.0,165.0,0.21153846153846154,3.0
Georgia,2022,winter_wheat,total_cost_margin,125.7199841699999,2.0,200.0,0.2564102564102564,2.0
Georgia,2023,corn,total_cost_margin,-54.2852713499999,2.0,485.0,0.5773809523809523,1.0
Georgia,2023,soybeans,total_cost_margin,-117.64039365,3.0,160.0,0.19047619047619047,3.0
Georgia,2023,winter_wheat,total_cost_margin,17.17197659999995,1.0,195.0,0.23214285714285715,2.0
Georgia,2024,corn,total_cost_margin,-231.19999999999993,3.0,375.0,0.5434782608695652,1.0
Georgia,2024,soybeans,total_cost_margin,-184.59000000000003,2.0,170.0,0.2463768115942029,2.0
Georgia,2024,winter_wheat,total_cost_margin,-64.11000000000001,1.0,145.0,0.21014492753623187,3.0
Illinois,2022,corn,total_cost_margin,491.83964478000007,1.0,10800.0,0.4853932584269663,1.0
Illinois,2022,soybeans,total_cost_margin,237.51633807000005,3.0,10800.0,0.4853932584269663,1.0
Illinois,2022,winter_wheat,total_cost_margin,327.17851451999996,2.0,650.0,0.029213483146067417,3.0
Illinois,2023,corn,total_cost_margin,107.79842145000005,3.0,11200.0,0.5002233139794551,1.0
Illinois,2023,soybeans,total_cost_margin,144.88083135000002,2.0,10350.0,0.46225993747208577,2.0
Illinois,2023,winter_wheat,total_cost_margin,264.9096534,1.0,840.0,0.037516748548459135,3.0
Illinois,2024,corn,total_cost_margin,-16.819999999999936,3.0,10800.0,0.4827894501564595,1.0
Illinois,2024,soybeans,total_cost_margin,-15.950000000000045,2.0,10800.0,0.4827894501564595,1.0
Illinois,2024,winter_wheat,total_cost_margin,85.46999999999997,1.0,770.0,0.03442109968708091,3.0
Indiana,2022,corn,total_cost_margin,325.1419558200001,2.0,5250.0,0.46093064091308167,2.0
Indiana,2022,soybeans,total_cost_margin,157.98872083500012,3.0,5850.0,0.5136084284460053,1.0
Indiana,2022,winter_wheat,total_cost_margin,346.36504121999997,1.0,290.0,0.025460930640913083,3.0
Indiana,2023,corn,total_cost_margin,92.60307525000005,3.0,5450.0,0.479964773227653,2.0
Indiana,2023,soybeans,total_cost_margin,118.62870885000002,2.0,5500.0,0.484368119771026,1.0
Indiana,2023,winter_wheat,total_cost_margin,303.61866539999994,1.0,405.0,0.035667107001321,3.0
Indiana,2024,corn,total_cost_margin,-92.24999999999989,3.0,5200.0,0.45977011494252873,2.0
Indiana,2024,soybeans,total_cost_margin,-65.55000000000007,2.0,5800.0,0.5128205128205128,1.0
Indiana,2024,winter_wheat,total_cost_margin,102.08999999999997,1.0,310.0,0.027409372236958444,3.0
Kansas,2022,corn,total_cost_margin,-195.78832217999997,2.0,5500.0,0.3081232492997199,2.0
Kansas,2022,soybeans,total_cost_margin,-275.79828226499995,3.0,5050.0,0.28291316526610644,3.0
Kansas,2022,winter_wheat,total_cost_margin,-75.73854618000003,1.0,7300.0,0.40896358543417366,1.0
Kansas,2023,corn,total_cost_margin,-332.86661834999995,2.0,5750.0,0.31455142231947486,2.0
Kansas,2023,soybeans,total_cost_margin,-340.7834349,3.0,4430.0,0.24234135667396062,3.0
Kansas,2023,winter_wheat,total_cost_margin,-137.66407140000004,1.0,8100.0,0.4431072210065646,1.0
Kansas,2024,corn,total_cost_margin,-366.17999999999995,3.0,6300.0,0.34183396635919694,2.0
Kansas,2024,soybeans,total_cost_margin,-303.63000000000005,2.0,4530.0,0.24579489962018447,3.0
Kansas,2024,winter_wheat,total_cost_margin,-152.75000000000003,1.0,7600.0,0.41237113402061853,1.0
Kentucky,2022,corn,total_cost_margin,88.98689646000011,2.0,1420.0,0.3641025641025641,2.0
Kentucky,2022,soybeans,total_cost_margin,64.00153683000005,3.0,1950.0,0.5,1.0
Kentucky,2022,winter_wheat,total_cost_margin,336.77177787,1.0,530.0,0.1358974358974359,3.0
Kentucky,2023,corn,total_cost_margin,11.561228850000019,3.0,1600.0,0.39603960396039606,2.0
Kentucky,2023,soybeans,total_cost_margin,39.87234135000002,2.0,1830.0,0.452970297029703,1.0
Kentucky,2023,winter_wheat,total_cost_margin,272.6514558,1.0,610.0,0.15099009900990099,3.0
Kentucky,2024,corn,total_cost_margin,-171.64999999999986,2.0,1370.0,0.3442211055276382,2.0
Kentucky,2024,soybeans,total_cost_margin,-174.67000000000007,3.0,2050.0,0.5150753768844221,1.0
Kentucky,2024,winter_wheat,total_cost_margin,24.529999999999973,1.0,560.0,0.1407035175879397,3.0
Maryland,2022,corn,total_cost_margin,151.49852982000004,2.0,420.0,0.32432432432432434,2.0
Maryland,2022,soybeans,total_cost_margin,-51.67499732999992,3.0,520.0,0.4015444015444015,1.0
Maryland,2022,winter_wheat,total_cost_margin,317.58525116999994,1.0,355.0,0.27413127413127414,3.0
Maryland,2023,corn,total_cost_margin,-99.87130995,3.0,480.0,0.37209302325581395,1.0
Maryland,2023,soybeans,total_cost_margin,-65.13614864999998,2.0,470.0,0.3643410852713178,2.0
Maryland,2023,winter_wheat,total_cost_margin,249.42604859999992,1.0,340.0,0.26356589147286824,3.0
Maryland,2024,corn,total_cost_margin,-310.5999999999999,3.0,440.0,0.3492063492063492,2.0
Maryland,2024,soybeans,total_cost_margin,-214.35000000000002,2.0,495.0,0.39285714285714285,1.0
Maryland,2024,winter_wheat,total_cost_margin,24.529999999999973,1.0,325.0,0.25793650793650796,3.0
Michigan,2022,corn,total_cost_margin,172.3357409400001,2.0,2300.0,0.4590818363273453,1.0
Michigan,2022,soybeans,total_cost_margin,6.16326975,3.0,2250.0,0.4491017964071856,2.0
Michigan,2022,winter_wheat,total_cost_margin,365.5515679199999,1.0,460.0,0.09181636726546906,3.0
Michigan,2023,corn,total_cost_margin,-84.67596375000001,3.0,2400.0,0.47619047619047616,1.0
Michigan,2023,soybeans,total_cost_margin,-78.26220989999999,2.0,2040.0,0.40476190476190477,2.0
Michigan,2023,winter_wheat,total_cost_margin,233.94244379999995,1.0,600.0,0.11904761904761904,3.0
Michigan,2024,corn,total_cost_margin,-159.7399999999999,2.0,2250.0,0.4639175257731959,1.0
Michigan,2024,soybeans,total_cost_margin,-164.75000000000006,3.0,2200.0,0.4536082474226804,2.0
Michigan,2024,winter_wheat,total_cost_margin,91.00999999999999,1.0,400.0,0.08247422680412371,3.0
Mississippi,2022,corn,total_cost_margin,151.49852982000004,1.0,580.0,0.1939799331103679,2.0
Mississippi,2022,soybeans,total_cost_margin,107.38023714000008,2.0,2310.0,0.7725752508361204,1.0
Mississippi,2022,winter_wheat,total_cost_margin,68.16040406999998,3.0,100.0,0.033444816053511704,3.0
Mississippi,2023,corn,total_cost_margin,-18.829463549999964,3.0,790.0,0.255663430420712,2.0
Mississippi,2023,soybeans,total_cost_margin,52.99840260000002,1.0,2180.0,0.7055016181229773,1.0
Mississippi,2023,winter_wheat,total_cost_margin,-6.053430600000054,2.0,120.0,0.038834951456310676,3.0
Mississippi,2024,corn,total_cost_margin,-139.88999999999987,3.0,490.0,0.17192982456140352,2.0
Mississippi,2024,soybeans,total_cost_margin,-95.31000000000006,1.0,2300.0,0.8070175438596491,1.0
Mississippi,2024,winter_wheat,total_cost_margin,-113.97000000000003,2.0,60.0,0.021052631578947368,3.0
Missouri,2022,corn,total_cost_margin,123.71558165999997,2.0,3350.0,0.3323412698412698,2.0
Missouri,2022,soybeans,total_cost_margin,-15.526080405000016,3.0,6100.0,0.6051587301587301,1.0
Missouri,2022,winter_wheat,total_cost_margin,144.90651087,1.0,630.0,0.0625,3.0
Missouri,2023,corn,total_cost_margin,-160.65269474999997,3.0,3850.0,0.3763440860215054,2.0
Missouri,2023,soybeans,total_cost_margin,-52.01008739999998,2.0,5600.0,0.5474095796676441,1.0
Missouri,2023,winter_wheat,total_cost_margin,133.29901259999997,1.0,780.0,0.07624633431085044,3.0
Missouri,2024,corn,total_cost_margin,-151.79999999999995,2.0,3450.0,0.344311377245509,2.0
Missouri,2024,soybeans,total_cost_margin,-164.75000000000006,3.0,5900.0,0.5888223552894212,1.0
Missouri,2024,winter_wheat,total_cost_margin,24.529999999999973,1.0,670.0,0.06686626746506986,3.0
Nebraska,2022,corn,total_cost_margin,151.49852982000004,1.0,9600.0,0.5878750765462339,1.0
Nebraska,2022,soybeans,total_cost_margin,35.08240329000002,2.0,5750.0,0.352112676056338,2.0
Nebraska,2022,winter_wheat,total_cost_margin,-123.70486293000003,3.0,980.0,0.06001224739742805,3.0
Nebraska,2023,corn,total_cost_margin,-13.764348150000005,2.0,9950.0,0.6093080220453154,1.0
Nebraska,2023,soybeans,total_cost_margin,-6.068873024999982,1.0,5250.0,0.3214941824862217,2.0
Nebraska,2023,winter_wheat,total_cost_margin,-83.47145460000004,3.0,1130.0,0.06919779546846296,3.0
Nebraska,2024,corn,total_cost_margin,-131.94999999999993,3.0,10050.0,0.6146788990825688,1.0
Nebraska,2024,soybeans,total_cost_margin,-80.43000000000006,1.0,5300.0,0.3241590214067278,2.0
Nebraska,2024,winter_wheat,total_cost_margin,-102.89000000000004,2.0,1000.0,0.06116207951070336,3.0
New Jersey,2022,corn,total_cost_margin,-202.73405922,2.0,68.0,0.3333333333333333,2.0
New Jersey,2022,soybeans,total_cost_margin,-268.56849887999994,3.0,110.0,0.5392156862745098,1.0
New Jersey,2022,winter_wheat,total_cost_margin,240.83914437,1.0,26.0,0.12745098039215685,3.0
New Jersey,2023,corn,total_cost_margin,-84.67596375000001,2.0,74.0,0.3557692307692308,2.0
New Jersey,2023,soybeans,total_cost_margin,-117.64039365,3.0,100.0,0.4807692307692308,1.0
New Jersey,2023,winter_wheat,total_cost_margin,226.20064139999997,1.0,34.0,0.16346153846153846,3.0
New York,2022,corn,total_cost_margin,-8.253422099999927,2.0,1010.0,0.6733333333333333,1.0
New York,2022,soybeans,total_cost_margin,-22.75586379000002,3.0,350.0,0.23333333333333334,2.0
New York,2022,winter_wheat,total_cost_margin,260.02567107,1.0,140.0,0.09333333333333334,3.0
New York,2023,corn,total_cost_margin,-130.26200235,3.0,1040.0,0.6753246753246753,1.0
New York,2023,soybeans,total_cost_margin,-12.631903649999982,2.0,350.0,0.22727272727272727,2.0
New York,2023,winter_wheat,total_cost_margin,218.458839,1.0,150.0,0.09740259740259741,3.0
New York,2024,corn,total_cost_margin,-207.37999999999988,3.0,1020.0,0.6688524590163935,1.0
New York,2024,soybeans,total_cost_margin,-144.91000000000003,2.0,370.0,0.24262295081967214,2.0
New York,2024,winter_wheat,total_cost_margin,24.529999999999973,1.0,135.0,0.08852459016393442,3.0
North Carolina,2022,corn,total_cost_margin,-119.38521474000001,3.0,820.0,0.2733333333333333,2.0
North Carolina,2022,soybeans,total_cost_margin,-116.74304779499997,2.0,1700.0,0.5666666666666667,1.0
North Carolina,2022,winter_wheat,total_cost_margin,183.27956426999995,1.0,480.0,0.16,3.0
North Carolina,2023,corn,total_cost_margin,-191.04338714999994,3.0,950.0,0.30944625407166126,2.0
North Carolina,2023,soybeans,total_cost_margin,-176.707669275,2.0,1640.0,0.5342019543973942,1.0
North Carolina,2023,winter_wheat,total_cost_margin,133.29901259999997,1.0,480.0,0.1563517915309446,3.0
North Carolina,2024,corn,total_cost_margin,-532.9199999999998,3.0,890.0,0.3037542662116041,2.0
North Carolina,2024,soybeans,total_cost_margin,-263.95000000000005,2.0,1630.0,0.5563139931740614,1.0
North Carolina,2024,winter_wheat,total_cost_margin,-75.19,1.0,410.0,0.13993174061433447,3.0
North Dakota,2022,corn,total_cost_margin,-91.60226657999992,2.0,2950.0,0.336950314106225,2.0
North Dakota,2022,soybeans,total_cost_margin,-167.35153148999996,3.0,5700.0,0.6510565391205025,1.0
North Dakota,2022,winter_wheat,total_cost_margin,144.90651087,1.0,105.0,0.011993146773272416,3.0
North Dakota,2023,corn,total_cost_margin,-211.30384875000001,2.0,4050.0,0.38923594425756847,2.0
North Dakota,2023,soybeans,total_cost_margin,-216.08585302499998,3.0,6200.0,0.5958673714560307,1.0
North Dakota,2023,winter_wheat,total_cost_margin,24.91377899999999,1.0,155.0,0.014896684286400768,3.0
North Dakota,2024,corn,total_cost_margin,-286.78,3.0,3950.0,0.3700234192037471,2.0
North Dakota,2024,soybeans,total_cost_margin,-278.83000000000004,2.0,6600.0,0.6182669789227166,1.0
North Dakota,2024,winter_wheat,total_cost_margin,-91.81,1.0,125.0,0.0117096018735363,3.0
Ohio,2022,corn,total_cost_margin,304.3047447,2.0,3400.0,0.37735849056603776,2.0
Ohio,2022,soybeans,total_cost_margin,129.0695872950001,3.0,5100.0,0.5660377358490566,1.0
Ohio,2022,winter_wheat,total_cost_margin,327.17851451999996,1.0,510.0,0.05660377358490566,3.0
Ohio,2023,corn,total_cost_margin,67.27749825000002,3.0,3600.0,0.4,2.0
Ohio,2023,soybeans,total_cost_margin,79.25052510000002,2.0,4750.0,0.5277777777777778,1.0
Ohio,2023,winter_wheat,total_cost_margin,288.1350606,1.0,650.0,0.07222222222222222,3.0
Ohio,2024,corn,total_cost_margin,-175.6199999999999,3.0,3400.0,0.379041248606466,2.0
Ohio,2024,soybeans,total_cost_margin,-154.83000000000004,2.0,5050.0,0.5629877369007804,1.0
Ohio,2024,winter_wheat,total_cost_margin,79.92999999999995,1.0,520.0,0.057971014492753624,3.0
Oklahoma,2022,corn,total_cost_margin,-147.16816289999997,1.0,350.0,0.06737247353224254,3.0
