state,year,crop,planted_acres_1000,yield_bushels_per_acre,source_path,source_url,source_sha256,source_report_year,source_unit_acres,source_unit_yield,national_nass_yield_bushels_per_acre,national_planted_acres_1000,harvest_price_usd_per_bushel,operating_cost_usd_per_planted_acre,total_cost_usd_per_planted_acre,cpi_u_deflator_to_2024,relative_yield,standardized_revenue_real_2024_usd_per_acre,standardized_operating_margin_real_2024_usd_per_acre,standardized_total_cost_margin_real_2024_usd_per_acre,observed_acreage_share,geographic_price_cost_scope,observed_allocation_interpretation
Missouri,2018,winter_wheat,740,59,empirical/goal16/raw/usda_nass/crop_production_2018_summary.pdf,https://www.nass.usda.gov/Publications/Todays_Reports/reports/cropan19.pdf,659b038284fe830330b7329eb0eca9ae4f6b06ff12b77a5b874adfc9818db0fd,2018,"1,000 acres",bushels per acre,47.9,32535,5.21,128.76,322.5,1.249225,1.23173277662,383.99927275,223.14906175,-18.87578975,0.0733399405352,STATE_YIELD_WITH_NATIONAL_PRICE_AND_COST,AGGREGATE_ACREAGE_NOT_MODEL_OPTIMUM
Missouri,2019,corn,3200,155,empirical/goal16/raw/usda_nass/crop_production_2021_summary.pdf,https://www.nass.usda.gov/Publications/Todays_Reports/reports/cropan22.pdf,e54c9e6270e4c527e5496c4925111a3ea898d33009b99cf7c69cc978d2bbf080,2021,"1,000 acres",bushels per acre,167.5,89745,3.83,339.39,692.23,1.226989,0.925373134328,728.40201985,311.97422314,-120.95657562,0.361581920904,STATE_YIELD_WITH_NATIONAL_PRICE_AND_COST,AGGREGATE_ACREAGE_NOT_MODEL_OPTIMUM
Missouri,2019,soybeans,5100,46,empirical/goal16/raw/usda_nass/crop_production_2021_summary.pdf,https://www.nass.usda.gov/Publications/Todays_Reports/reports/cropan22.pdf,e54c9e6270e4c527e5496c4925111a3ea898d33009b99cf7c69cc978d2bbf080,2021,"1,000 acres",bushels per acre,47.4,76100,8.61,187.71,497.64,1.226989,0.970464135021,485.96126334,255.64315815,-124.63754262,0.576271186441,STATE_YIELD_WITH_NATIONAL_PRICE_AND_COST,AGGREGATE_ACREAGE_NOT_MODEL_OPTIMUM
Missouri,2019,winter_wheat,550,63,empirical/goal16/raw/usda_nass/crop_production_2021_summary.pdf,https://www.nass.usda.gov/Publications/Todays_Reports/reports/cropan22.pdf,e54c9e6270e4c527e5496c4925111a3ea898d33009b99cf7c69cc978d2bbf080,2021,"1,000 acres",bushels per acre,53.6,31474,4.64,132.23,326.57,1.226989,1.17537313433,358.67342448,196.42866901,-42.02437325,0.0621468926554,STATE_YIELD_WITH_NATIONAL_PRICE_AND_COST,AGGREGATE_ACREAGE_NOT_MODEL_OPTIMUM
Missouri,2020,corn,3450,171,empirical/goal16/raw/usda_nass/crop_production_2021_summary.pdf,https://www.nass.usda.gov/Publications/Todays_Reports/reports/cropan22.pdf,e54c9e6270e4c527e5496c4925111a3ea898d33009b99cf7c69cc978d2bbf080,2021,"1,000 acres",bushels per acre,171.4,90652,3.61,319.44,678.28,1.212037,0.997666277713,748.20256047,361.02946119,-73.89789589,0.352760736196,STATE_YIELD_WITH_NATIONAL_PRICE_AND_COST,AGGREGATE_ACREAGE_NOT_MODEL_OPTIMUM
Missouri,2020,soybeans,5850,51,empirical/goal16/raw/usda_nass/crop_production_2021_summary.pdf,https://www.nass.usda.gov/Publications/Todays_Reports/reports/cropan22.pdf,e54c9e6270e4c527e5496c4925111a3ea898d33009b99cf7c69cc978d2bbf080,2021,"1,000 acres",bushels per acre,51,83354,9.67,179,491.82,1.212037,1,597.74028729,380.78566429,1.63624995,0.598159509202,STATE_YIELD_WITH_NATIONAL_PRICE_AND_COST,AGGREGATE_ACREAGE_NOT_MODEL_OPTIMUM
Missouri,2020,winter_wheat,480,62,empirical/goal16/raw/usda_nass/crop_production_2021_summary.pdf,https://www.nass.usda.gov/Publications/Todays_Reports/reports/cropan22.pdf,e54c9e6270e4c527e5496c4925111a3ea898d33009b99cf7c69cc978d2bbf080,2021,"1,000 acres",bushels per acre,50.9,30450,4.61,122.92,319.74,1.212037,1.21807465619,346.42441534,197.4408273,-41.11229504,0.0490797546012,STATE_YIELD_WITH_NATIONAL_PRICE_AND_COST,AGGREGATE_ACREAGE_NOT_MODEL_OPTIMUM
Missouri,2021,corn,3600,160,empirical/goal16/raw/usda_nass/crop_production_2021_summary.pdf,https://www.nass.usda.gov/Publications/Todays_Reports/reports/cropan22.pdf,e54c9e6270e4c527e5496c4925111a3ea898d33009b99cf7c69cc978d2bbf080,2021,"1,000 acres",bushels per acre,177,93357,5.07,353.33,735.19,1.157653,0.90395480226,939.0881136,530.05457911,87.99320453,0.362173038229,STATE_YIELD_WITH_NATIONAL_PRICE_AND_COST,AGGREGATE_ACREAGE_NOT_MODEL_OPTIMUM
Missouri,2021,soybeans,5700,49,empirical/goal16/raw/usda_nass/crop_production_2021_summary.pdf,https://www.nass.usda.gov/Publications/Todays_Reports/reports/cropan22.pdf,e54c9e6270e4c527e5496c4925111a3ea898d33009b99cf7c69cc978d2bbf080,2021,"1,000 acres",bushels per acre,51.4,87195,11.98,193.79,531.77,1.157653,0.953307392996,679.56546406,455.22388919,63.96032825,0.573440643863,STATE_YIELD_WITH_NATIONAL_PRICE_AND_COST,AGGREGATE_ACREAGE_NOT_MODEL_OPTIMUM
Missouri,2021,winter_wheat,640,65,empirical/goal16/raw/usda_nass/crop_production_2021_summary.pdf,https://www.nass.usda.gov/Publications/Todays_Reports/reports/cropan22.pdf,e54c9e6270e4c527e5496c4925111a3ea898d33009b99cf7c69cc978d2bbf080,2021,"1,000 acres",bushels per acre,50.2,33648,6.67,137.02,353.76,1.157653,1.29482071713,501.90045815,343.27884409,92.36913287,0.0643863179074,STATE_YIELD_WITH_NATIONAL_PRICE_AND_COST,AGGREGATE_ACREAGE_NOT_MODEL_OPTIMUM
Missouri,2022,corn,3350,161,empirical/goal16/raw/usda_nass/crop_production_2024_summary.pdf,https://www.nass.usda.gov/Publications/Todays_Reports/reports/cropan25.pdf,0e3add3bc4c95c8ea5061d8e1e75d166e5d9a4a73dcf9204784be6697e94c0c9,2024,"1,000 acres",bushels per acre,173.4,88162,6.48,519.11,927.86,1.071873,0.928489042676,1118.26366344,561.84367041,123.71558166,0.332341269841,STATE_YIELD_WITH_NATIONAL_PRICE_AND_COST,AGGREGATE_ACREAGE_NOT_MODEL_OPTIMUM
Missouri,2022,soybeans,6100,45.5,empirical/goal16/raw/usda_nass/crop_production_2024_summary.pdf,https://www.nass.usda.gov/Publications/Todays_Reports/reports/cropan25.pdf,0e3add3bc4c95c8ea5061d8e1e75d166e5d9a4a73dcf9204784be6697e94c0c9,2024,"1,000 acres",bushels per acre,49.6,87450,13.49,267.83,628.28,1.071873,0.917338709677,657.910288035,370.830542445,-15.526080405,0.605158730159,STATE_YIELD_WITH_NATIONAL_PRICE_AND_COST,AGGREGATE_ACREAGE_NOT_MODEL_OPTIMUM
Missouri,2022,winter_wheat,630,60,empirical/goal16/raw/usda_nass/crop_production_2024_summary.pdf,https://www.nass.usda.gov/Publications/Todays_Reports/reports/cropan25.pdf,0e3add3bc4c95c8ea5061d8e1e75d166e5d9a4a73dcf9204784be6697e94c0c9,2024,"1,000 acres",bushels per acre,47,33281,8.95,184.99,401.81,1.071873,1.27659574468,575.595801,377.31001473,144.90651087,0.0625,STATE_YIELD_WITH_NATIONAL_PRICE_AND_COST,AGGREGATE_ACREAGE_NOT_MODEL_OPTIMUM
Missouri,2023,corn,3850,153,empirical/goal16/raw/usda_nass/crop_production_2024_summary.pdf,https://www.nass.usda.gov/Publications/Todays_Reports/reports/cropan25.pdf,0e3add3bc4c95c8ea5061d8e1e75d166e5d9a4a73dcf9204784be6697e94c0c9,2024,"1,000 acres",bushels per acre,177.3,94641,4.92,479.74,908.81,1.029495,0.862944162437,774.9626562,281.0727249,-160.65269475,0.376344086022,STATE_YIELD_WITH_NATIONAL_PRICE_AND_COST,AGGREGATE_ACREAGE_NOT_MODEL_OPTIMUM
Missouri,2023,soybeans,5600,48,empirical/goal16/raw/usda_nass/crop_production_2024_summary.pdf,https://www.nass.usda.gov/Publications/Todays_Reports/reports/cropan25.pdf,0e3add3bc4c95c8ea5061d8e1e75d166e5d9a4a73dcf9204784be6697e94c0c9,2024,"1,000 acres",bushels per acre,50.6,83600,12.75,268.23,662.52,1.029495,0.948616600791,630.05094,353.90949615,-52.0100874,0.547409579668,STATE_YIELD_WITH_NATIONAL_PRICE_AND_COST,AGGREGATE_ACREAGE_NOT_MODEL_OPTIMUM
Missouri,2023,winter_wheat,780,70,empirical/goal16/raw/usda_nass/crop_production_2024_summary.pdf,https://www.nass.usda.gov/Publications/Todays_Reports/reports/cropan25.pdf,0e3add3bc4c95c8ea5061d8e1e75d166e5d9a4a73dcf9204784be6697e94c0c9,2024,"1,000 acres",bushels per acre,50.6,36699,7.52,169.68,396.92,1.029495,1.38339920949,541.926168,367.2414564,133.2990126,0.0762463343109,STATE_YIELD_WITH_NATIONAL_PRICE_AND_COST,AGGREGATE_ACREAGE_NOT_MODEL_OPTIMUM
Missouri,2024,corn,3450,183,empirical/goal16/raw/usda_nass/crop_production_2024_summary.pdf,https://www.nass.usda.gov/Publications/Todays_Reports/reports/cropan25.pdf,0e3add3bc4c95c8ea5061d8e1e75d166e5d9a4a73dcf9204784be6697e94c0c9,2024,"1,000 acres",bushels per acre,179.3,90594,3.97,434.66,878.31,1,1.02063580591,726.51,291.85,-151.8,0.344311377246,STATE_YIELD_WITH_NATIONAL_PRICE_AND_COST,AGGREGATE_ACREAGE_NOT_MODEL_OPTIMUM
Missouri,2024,soybeans,5900,49,empirical/goal16/raw/usda_nass/crop_production_2024_summary.pdf,https://www.nass.usda.gov/Publications/Todays_Reports/reports/cropan25.pdf,0e3add3bc4c95c8ea5061d8e1e75d166e5d9a4a73dcf9204784be6697e94c0c9,2024,"1,000 acres",bushels per acre,50.7,87050,9.92,243.56,650.83,1,0.966469428008,486.08,242.52,-164.75,0.588822355289,STATE_YIELD_WITH_NATIONAL_PRICE_AND_COST,AGGREGATE_ACREAGE_NOT_MODEL_OPTIMUM
Missouri,2024,winter_wheat,670,75,empirical/goal16/raw/usda_nass/crop_production_2024_summary.pdf,https://www.nass.usda.gov/Publications/Todays_Reports/reports/cropan25.pdf,0e3add3bc4c95c8ea5061d8e1e75d166e5d9a4a73dcf9204784be6697e94c0c9,2024,"1,000 acres",bushels per acre,51.7,33390,5.54,154.12,390.97,1,1.45067698259,415.5,261.38,24.53,0.0668662674651,STATE_YIELD_WITH_NATIONAL_PRICE_AND_COST,AGGREGATE_ACREAGE_NOT_MODEL_OPTIMUM
Nebraska,2016,corn,9850,178,empirical/goal16/raw/usda_nass/crop_production_2018_summary.pdf,https://www.nass.usda.gov/Publications/Todays_Reports/reports/cropan19.pdf,659b038284fe830330b7329eb0eca9ae4f6b06ff12b77a5b874adfc9818db0fd,2018,"1,000 acres",bushels per acre,174.6,94004,3.29,340.55,678.48,1.306998,1.01947308133,765.40416876,320.30599986,-121.36783428,0.59987819732,STATE_YIELD_WITH_NATIONAL_PRICE_AND_COST,AGGREGATE_ACREAGE_NOT_MODEL_OPTIMUM
Nebraska,2016,soybeans,5200,61,empirical/goal16/raw/usda_nass/crop_production_2018_summary.pdf,https://www.nass.usda.gov/Publications/Todays_Reports/reports/cropan19.pdf,659b038284fe830330b7329eb0eca9ae4f6b06ff12b77a5b874adfc9818db0fd,2018,"1,000 acres",bushels per acre,51.9,83453,9.46,160.31,443.46,1.306998,1.1753371869,754.21626588,544.6914165,174.6149328,0.316686967113,STATE_YIELD_WITH_NATIONAL_PRICE_AND_COST,AGGREGATE_ACREAGE_NOT_MODEL_OPTIMUM
Nebraska,2016,winter_wheat,1370,54,empirical/goal16/raw/usda_nass/crop_production_2018_summary.pdf,https://www.nass.usda.gov/Publications/Todays_Reports/reports/cropan19.pdf,659b038284fe830330b7329eb0eca9ae4f6b06ff12b77a5b874adfc9818db0fd,2018,"1,000 acres",bushels per acre,55.3,36149,3.93,108.8,300.94,1.306998,0.976491862568,277.37111556,135.16973316,-115.95686256,0.0834348355664,STATE_YIELD_WITH_NATIONAL_PRICE_AND_COST,AGGREGATE_ACREAGE_NOT_MODEL_OPTIMUM
Nebraska,2017,corn,9550,181,empirical/goal16/raw/usda_nass/crop_production_2018_summary.pdf,https://www.nass.usda.gov/Publications/Todays_Reports/reports/cropan19.pdf,659b038284fe830330b7329eb0eca9ae4f6b06ff12b77a5b874adfc9818db0fd,2018,"1,000 acres",bushels per acre,176.6,90167,3.25,326.26,666.28,1.279738,1.02491506229,752.8058785,335.27855862,-99.85795614,0.583384239462,STATE_YIELD_WITH_NATIONAL_PRICE_AND_COST,AGGREGATE_ACREAGE_NOT_MODEL_OPTIMUM
Nebraska,2017,soybeans,5700,57.5,empirical/goal16/raw/usda_nass/crop_production_2018_summary.pdf,https://www.nass.usda.gov/Publications/Todays_Reports/reports/cropan19.pdf,659b038284fe830330b7329eb0eca9ae4f6b06ff12b77a5b874adfc9818db0fd,2018,"1,000 acres",bushels per acre,49.3,90162,9.28,158.08,443.5,1.279738,1.16632860041,682.8681968,480.56721376,115.3043938,0.34819792303,STATE_YIELD_WITH_NATIONAL_PRICE_AND_COST,AGGREGATE_ACREAGE_NOT_MODEL_OPTIMUM
Nebraska,2017,winter_wheat,1120,46,empirical/goal16/raw/usda_nass/crop_production_2018_summary.pdf,https://www.nass.usda.gov/Publications/Todays_Reports/reports/cropan19.pdf,659b038284fe830330b7329eb0eca9ae4f6b06ff12b77a5b874adfc9818db0fd,2018,"1,000 acres",bushels per acre,50.2,32726,4.8,122.89,306.76,1.279738,0.916334661355,282.5661504,125.29914758,-110.00627848,0.0684178375076,STATE_YIELD_WITH_NATIONAL_PRICE_AND_COST,AGGREGATE_ACREAGE_NOT_MODEL_OPTIMUM
Nebraska,2018,corn,9600,192,empirical/goal16/raw/usda_nass/crop_production_2018_summary.pdf,https://www.nass.usda.gov/Publications/Todays_Reports/reports/cropan19.pdf,659b038284fe830330b7329eb0eca9ae4f6b06ff12b77a5b874adfc9818db0fd,2018,"1,000 acres",bushels per acre,176.4,89129,3.42,332.73,685.11,1.249225,1.08843537415,820.291104,404.63646975,-35.56543575,0.585365853659,STATE_YIELD_WITH_NATIONAL_PRICE_AND_COST,AGGREGATE_ACREAGE_NOT_MODEL_OPTIMUM
Nebraska,2018,soybeans,5700,59,empirical/goal16/raw/usda_nass/crop_production_2018_summary.pdf,https://www.nass.usda.gov/Publications/Todays_Reports/reports/cropan19.pdf,659b038284fe830330b7329eb0eca9ae4f6b06ff12b77a5b874adfc9818db0fd,2018,"1,000 acres",bushels per acre,51.6,89196,8.61,187.16,495.86,1.249225,1.14341085271,634.59380775,400.78885675,15.15309925,0.34756097561,STATE_YIELD_WITH_NATIONAL_PRICE_AND_COST,AGGREGATE_ACREAGE_NOT_MODEL_OPTIMUM
Nebraska,2018,winter_wheat,1100,49,empirical/goal16/raw/usda_nass/crop_production_2018_summary.pdf,https://www.nass.usda.gov/Publications/Todays_Reports/reports/cropan19.pdf,659b038284fe830330b7329eb0eca9ae4f6b06ff12b77a5b874adfc9818db0fd,2018,"1,000 acres",bushels per acre,47.9,32535,5.21,128.76,322.5,1.249225,1.02296450939,318.91465025,158.06443925,-83.96041225,0.0670731707317,STATE_YIELD_WITH_NATIONAL_PRICE_AND_COST,AGGREGATE_ACREAGE_NOT_MODEL_OPTIMUM
Nebraska,2019,corn,10100,182,empirical/goal16/raw/usda_nass/crop_production_2021_summary.pdf,https://www.nass.usda.gov/Publications/Todays_Reports/reports/cropan22.pdf,e54c9e6270e4c527e5496c4925111a3ea898d33009b99cf7c69cc978d2bbf080,2021,"1,000 acres",bushels per acre,167.5,89745,3.83,339.39,692.23,1.226989,1.08656716418,855.28495234,438.85715563,5.92635687,0.628500311139,STATE_YIELD_WITH_NATIONAL_PRICE_AND_COST,AGGREGATE_ACREAGE_NOT_MODEL_OPTIMUM
Nebraska,2019,soybeans,4900,58.5,empirical/goal16/raw/usda_nass/crop_production_2021_summary.pdf,https://www.nass.usda.gov/Publications/Todays_Reports/reports/cropan22.pdf,e54c9e6270e4c527e5496c4925111a3ea898d33009b99cf7c69cc978d2bbf080,2021,"1,000 acres",bushels per acre,47.4,76100,8.61,187.71,497.64,1.226989,1.23417721519,618.015954465,387.697849275,7.417148505,0.304915992533,STATE_YIELD_WITH_NATIONAL_PRICE_AND_COST,AGGREGATE_ACREAGE_NOT_MODEL_OPTIMUM
Nebraska,2019,winter_wheat,1070,57,empirical/goal16/raw/usda_nass/crop_production_2021_summary.pdf,https://www.nass.usda.gov/Publications/Todays_Reports/reports/cropan22.pdf,e54c9e6270e4c527e5496c4925111a3ea898d33009b99cf7c69cc978d2bbf080,2021,"1,000 acres",bushels per acre,53.6,31474,4.64,132.23,326.57,1.226989,1.06343283582,324.51405072,162.26929525,-76.18374701,0.0665836963286,STATE_YIELD_WITH_NATIONAL_PRICE_AND_COST,AGGREGATE_ACREAGE_NOT_MODEL_OPTIMUM
Nebraska,2020,corn,10200,180,empirical/goal16/raw/usda_nass/crop_production_2021_summary.pdf,https://www.nass.usda.gov/Publications/Todays_Reports/reports/cropan22.pdf,e54c9e6270e4c527e5496c4925111a3ea898d33009b99cf7c69cc978d2bbf080,2021,"1,000 acres",bushels per acre,171.4,90652,3.61,319.44,678.28,1.212037,1.05017502917,787.5816426,400.40854332,-34.51881376,0.625766871166,STATE_YIELD_WITH_NATIONAL_PRICE_AND_COST,AGGREGATE_ACREAGE_NOT_MODEL_OPTIMUM
Nebraska,2020,soybeans,5200,58,empirical/goal16/raw/usda_nass/crop_production_2021_summary.pdf,https://www.nass.usda.gov/Publications/Todays_Reports/reports/cropan22.pdf,e54c9e6270e4c527e5496c4925111a3ea898d33009b99cf7c69cc978d2bbf080,2021,"1,000 acres",bushels per acre,51,83354,9.67,179,491.82,1.212037,1.13725490196,679.78307182,462.82844882,83.67903448,0.319018404908,STATE_YIELD_WITH_NATIONAL_PRICE_AND_COST,AGGREGATE_ACREAGE_NOT_MODEL_OPTIMUM
Nebraska,2020,winter_wheat,900,41,empirical/goal16/raw/usda_nass/crop_production_2021_summary.pdf,https://www.nass.usda.gov/Publications/Todays_Reports/reports/cropan22.pdf,e54c9e6270e4c527e5496c4925111a3ea898d33009b99cf7c69cc978d2bbf080,2021,"1,000 acres",bushels per acre,50.9,30450,4.61,122.92,319.74,1.212037,0.805500982318,229.08711337,80.10352533,-158.44959701,0.0552147239264,STATE_YIELD_WITH_NATIONAL_PRICE_AND_COST,AGGREGATE_ACREAGE_NOT_MODEL_OPTIMUM
Nebraska,2021,corn,9900,194,empirical/goal16/raw/usda_nass/crop_production_2021_summary.pdf,https://www.nass.usda.gov/Publications/Todays_Reports/reports/cropan22.pdf,e54c9e6270e4c527e5496c4925111a3ea898d33009b99cf7c69cc978d2bbf080,2021,"1,000 acres",bushels per acre,177,93357,5.07,353.33,735.19,1.157653,1.09604519774,1138.64433774,729.61080325,287.54942867,0.602923264312,STATE_YIELD_WITH_NATIONAL_PRICE_AND_COST,AGGREGATE_ACREAGE_NOT_MODEL_OPTIMUM
Nebraska,2021,soybeans,5600,63,empirical/goal16/raw/usda_nass/crop_production_2021_summary.pdf,https://www.nass.usda.gov/Publications/Todays_Reports/reports/cropan22.pdf,e54c9e6270e4c527e5496c4925111a3ea898d33009b99cf7c69cc978d2bbf080,2021,"1,000 acres",bushels per acre,51.4,87195,11.98,193.79,531.77,1.157653,1.22568093385,873.72702522,649.38545035,258.12188941,0.341047503045,STATE_YIELD_WITH_NATIONAL_PRICE_AND_COST,AGGREGATE_ACREAGE_NOT_MODEL_OPTIMUM
Nebraska,2021,winter_wheat,920,49,empirical/goal16/raw/usda_nass/crop_production_2021_summary.pdf,https://www.nass.usda.gov/Publications/Todays_Reports/reports/cropan22.pdf,e54c9e6270e4c527e5496c4925111a3ea898d33009b99cf7c69cc978d2bbf080,2021,"1,000 acres",bushels per acre,50.2,33648,6.67,137.02,353.76,1.157653,0.97609561753,378.35572999,219.73411593,-31.17559529,0.0560292326431,STATE_YIELD_WITH_NATIONAL_PRICE_AND_COST,AGGREGATE_ACREAGE_NOT_MODEL_OPTIMUM
Nebraska,2022,corn,9600,165,empirical/goal16/raw/usda_nass/crop_production_2024_summary.pdf,https://www.nass.usda.gov/Publications/Todays_Reports/reports/cropan25.pdf,0e3add3bc4c95c8ea5061d8e1e75d166e5d9a4a73dcf9204784be6697e94c0c9,2024,"1,000 acres",bushels per acre,173.4,88162,6.48,519.11,927.86,1.071873,0.951557093426,1146.0466116,589.62661857,151.49852982,0.587875076546,STATE_YIELD_WITH_NATIONAL_PRICE_AND_COST,AGGREGATE_ACREAGE_NOT_MODEL_OPTIMUM
Nebraska,2022,soybeans,5750,49,empirical/goal16/raw/usda_nass/crop_production_2024_summary.pdf,https://www.nass.usda.gov/Publications/Todays_Reports/reports/cropan25.pdf,0e3add3bc4c95c8ea5061d8e1e75d166e5d9a4a73dcf9204784be6697e94c0c9,2024,"1,000 acres",bushels per acre,49.6,87450,13.49,267.83,628.28,1.071873,0.987903225806,708.51877173,421.43902614,35.08240329,0.352112676056,STATE_YIELD_WITH_NATIONAL_PRICE_AND_COST,AGGREGATE_ACREAGE_NOT_MODEL_OPTIMUM
Nebraska,2022,winter_wheat,980,32,empirical/goal16/raw/usda_nass/crop_production_2024_summary.pdf,https://www.nass.usda.gov/Publications/Todays_Reports/reports/cropan25.pdf,0e3add3bc4c95c8ea5061d8e1e75d166e5d9a4a73dcf9204784be6697e94c0c9,2024,"1,000 acres",bushels per acre,47,33281,8.95,184.99,401.81,1.071873,0.68085106383,306.9844272,108.69864093,-123.70486293,0.0600122473974,STATE_YIELD_WITH_NATIONAL_PRICE_AND_COST,AGGREGATE_ACREAGE_NOT_MODEL_OPTIMUM
Nebraska,2023,corn,9950,182,empirical/goal16/raw/usda_nass/crop_production_2024_summary.pdf,https://www.nass.usda.gov/Publications/Todays_Reports/reports/cropan25.pdf,0e3add3bc4c95c8ea5061d8e1e75d166e5d9a4a73dcf9204784be6697e94c0c9,2024,"1,000 acres",bushels per acre,177.3,94641,4.92,479.74,908.81,1.029495,1.02650874224,921.8510028,427.9610715,-13.76434815,0.609308022045,STATE_YIELD_WITH_NATIONAL_PRICE_AND_COST,AGGREGATE_ACREAGE_NOT_MODEL_OPTIMUM
Nebraska,2023,soybeans,5250,51.5,empirical/goal16/raw/usda_nass/crop_production_2024_summary.pdf,https://www.nass.usda.gov/Publications/Todays_Reports/reports/cropan25.pdf,0e3add3bc4c95c8ea5061d8e1e75d166e5d9a4a73dcf9204784be6697e94c0c9,2024,"1,000 acres",bushels per acre,50.6,83600,12.75,268.23,662.52,1.029495,1.01778656126,675.992154375,399.850710525,-6.068873025,0.321494182486,STATE_YIELD_WITH_NATIONAL_PRICE_AND_COST,AGGREGATE_ACREAGE_NOT_MODEL_OPTIMUM
Nebraska,2023,winter_wheat,1130,42,empirical/goal16/raw/usda_nass/crop_production_2024_summary.pdf,https://www.nass.usda.gov/Publications/Todays_Reports/reports/cropan25.pdf,0e3add3bc4c95c8ea5061d8e1e75d166e5d9a4a73dcf9204784be6697e94c0c9,2024,"1,000 acres",bushels per acre,50.6,36699,7.52,169.68,396.92,1.029495,0.830039525692,325.1557008,150.4709892,-83.4714546,0.0691977954685,STATE_YIELD_WITH_NATIONAL_PRICE_AND_COST,AGGREGATE_ACREAGE_NOT_MODEL_OPTIMUM
Nebraska,2024,corn,10050,188,empirical/goal16/raw/usda_nass/crop_production_2024_summary.pdf,https://www.nass.usda.gov/Publications/Todays_Reports/reports/cropan25.pdf,0e3add3bc4c95c8ea5061d8e1e75d166e5d9a4a73dcf9204784be6697e94c0c9,2024,"1,000 acres",bushels per acre,179.3,90594,3.97,434.66,878.31,1,1.04852203012,746.36,311.7,-131.95,0.614678899083,STATE_YIELD_WITH_NATIONAL_PRICE_AND_COST,AGGREGATE_ACREAGE_NOT_MODEL_OPTIMUM
Nebraska,2024,soybeans,5300,57.5,empirical/goal16/raw/usda_nass/crop_production_2024_summary.pdf,https://www.nass.usda.gov/Publications/Todays_Reports/reports/cropan25.pdf,0e3add3bc4c95c8ea5061d8e1e75d166e5d9a4a73dcf9204784be6697e94c0c9,2024,"1,000 acres",bushels per acre,50.7,87050,9.92,243.56,650.83,1,1.13412228797,570.4,326.84,-80.43,0.324159021407,STATE_YIELD_WITH_NATIONAL_PRICE_AND_COST,AGGREGATE_ACREAGE_NOT_MODEL_OPTIMUM
Nebraska,2024,winter_wheat,1000,52,empirical/goal16/raw/usda_nass/crop_production_2024_summary.pdf,https://www.nass.usda.gov/Publications/Todays_Reports/reports/cropan25.pdf,0e3add3bc4c95c8ea5061d8e1e75d166e5d9a4a73dcf9204784be6697e94c0c9,2024,"1,000 acres",bushels per acre,51.7,33390,5.54,154.12,390.97,1,1.00580270793,288.08,133.96,-102.89,0.0611620795107,STATE_YIELD_WITH_NATIONAL_PRICE_AND_COST,AGGREGATE_ACREAGE_NOT_MODEL_OPTIMUM
New Jersey,2016,corn,80,145,empirical/goal16/raw/usda_nass/crop_production_2018_summary.pdf,https://www.nass.usda.gov/Publications/Todays_Reports/reports/cropan19.pdf,659b038284fe830330b7329eb0eca9ae4f6b06ff12b77a5b874adfc9818db0fd,2018,"1,000 acres",bushels per acre,174.6,94004,3.29,340.55,678.48,1.306998,0.830469644903,623.5033959,178.405227,-263.26860714,0.390243902439,STATE_YIELD_WITH_NATIONAL_PRICE_AND_COST,AGGREGATE_ACREAGE_NOT_MODEL_OPTIMUM
New Jersey,2016,soybeans,100,36,empirical/goal16/raw/usda_nass/crop_production_2018_summary.pdf,https://www.nass.usda.gov/Publications/Todays_Reports/reports/cropan19.pdf,659b038284fe830330b7329eb0eca9ae4f6b06ff12b77a5b874adfc9818db0fd,2018,"1,000 acres",bushels per acre,51.9,83453,9.46,160.31,443.46,1.306998,0.693641618497,445.11123888,235.5863895,-134.4900942,0.487804878049,STATE_YIELD_WITH_NATIONAL_PRICE_AND_COST,AGGREGATE_ACREAGE_NOT_MODEL_OPTIMUM
New Jersey,2016,winter_wheat,25,64,empirical/goal16/raw/usda_nass/crop_production_2018_summary.pdf,https://www.nass.usda.gov/Publications/Todays_Reports/reports/cropan19.pdf,659b038284fe830330b7329eb0eca9ae4f6b06ff12b77a5b874adfc9818db0fd,2018,"1,000 acres",bushels per acre,55.3,36149,3.93,108.8,300.94,1.306998,1.15732368897,328.73613696,186.53475456,-64.59184116,0.121951219512,STATE_YIELD_WITH_NATIONAL_PRICE_AND_COST,AGGREGATE_ACREAGE_NOT_MODEL_OPTIMUM
New Jersey,2017,corn,77,167,empirical/goal16/raw/usda_nass/crop_production_2018_summary.pdf,https://www.nass.usda.gov/Publications/Todays_Reports/reports/cropan19.pdf,659b038284fe830330b7329eb0eca9ae4f6b06ff12b77a5b874adfc9818db0fd,2018,"1,000 acres",bushels per acre,176.6,90167,3.25,326.26,666.28,1.279738,0.9456398641,694.5777995,277.05047962,-158.08603514,0.385,STATE_YIELD_WITH_NATIONAL_PRICE_AND_COST,AGGREGATE_ACREAGE_NOT_MODEL_OPTIMUM
New Jersey,2017,soybeans,100,45,empirical/goal16/raw/usda_nass/crop_production_2018_summary.pdf,https://www.nass.usda.gov/Publications/Todays_Reports/reports/cropan19.pdf,659b038284fe830330b7329eb0eca9ae4f6b06ff12b77a5b874adfc9818db0fd,2018,"1,000 acres",bushels per acre,49.3,90162,9.28,158.08,443.5,1.279738,0.912778904665,534.4185888,332.11760576,-33.1452142,0.5,STATE_YIELD_WITH_NATIONAL_PRICE_AND_COST,AGGREGATE_ACREAGE_NOT_MODEL_OPTIMUM
