state,year,crop,ranking_definition,score,score_rank,planted_acres_1000,acreage_rank,observed_acreage_share,score_top,acreage_top,decision_year,lag_year,prior_score,prior_score_rank,prior_acreage_share,prior_acreage_rank,prior_score_top,prior_acreage_top,acreage_share_change,score_rank_change,acreage_rank_change,timing_status
Kansas,2022,winter_wheat,standardized_revenue,354.95074395,3,7300,1,0.408963585434,False,True,2022,2021,401.52036652,3,0.408963585434,1,False,True,0,0,0,STRICTLY_LAGGED_NO_LOOKAHEAD
Kansas,2023,corn,standardized_revenue,602.7487326,1,5750,2,0.314551422319,True,False,2023,2022,798.7597596,1,0.3081232493,2,True,False,0.00642817301975,0,0,STRICTLY_LAGGED_NO_LOOKAHEAD
Kansas,2023,soybeans,standardized_revenue,341.2775925,2,4430,3,0.242341356674,False,False,2023,2022,397.638086175,2,0.282913165266,3,False,False,-0.0405718085921,0,0,STRICTLY_LAGGED_NO_LOOKAHEAD
Kansas,2023,winter_wheat,standardized_revenue,270.963084,3,8100,1,0.443107221007,False,True,2023,2022,354.95074395,3,0.408963585434,1,False,True,0.0341436355724,0,0,STRICTLY_LAGGED_NO_LOOKAHEAD
Kansas,2024,corn,standardized_revenue,512.13,1,6300,2,0.341833966359,True,False,2024,2023,602.7487326,1,0.314551422319,2,True,False,0.0272825440397,0,0,STRICTLY_LAGGED_NO_LOOKAHEAD
Kansas,2024,soybeans,standardized_revenue,347.2,2,4530,3,0.24579489962,False,False,2024,2023,341.2775925,2,0.242341356674,3,False,False,0.00345354294622,0,0,STRICTLY_LAGGED_NO_LOOKAHEAD
Kansas,2024,winter_wheat,standardized_revenue,238.22,3,7600,1,0.412371134021,False,True,2024,2023,270.963084,3,0.443107221007,1,False,True,-0.0307360869859,0,0,STRICTLY_LAGGED_NO_LOOKAHEAD
Kentucky,2017,corn,standardized_revenue,740.328433,1,1320,2,0.352,True,False,2017,2016,683.70372378,1,0.394736842105,2,True,False,-0.0427368421053,0,0,STRICTLY_LAGGED_NO_LOOKAHEAD
Kentucky,2017,soybeans,standardized_revenue,629.42633792,2,1950,1,0.52,False,True,2017,2016,618.210054,2,0.471052631579,1,False,True,0.0489473684211,0,0,STRICTLY_LAGGED_NO_LOOKAHEAD
Kentucky,2017,winter_wheat,standardized_revenue,472.9911648,3,480,3,0.128,False,False,2017,2016,410.9201712,3,0.134210526316,3,False,False,-0.00621052631579,0,0,STRICTLY_LAGGED_NO_LOOKAHEAD
Kentucky,2018,corn,standardized_revenue,747.6611625,1,1340,2,0.353562005277,True,False,2018,2017,740.328433,1,0.352,2,True,False,0.00156200527704,0,0,STRICTLY_LAGGED_NO_LOOKAHEAD
Kentucky,2018,soybeans,standardized_revenue,559.303017,2,2000,1,0.527704485488,False,True,2018,2017,629.42633792,2,0.52,1,False,True,0.00770448548813,0,0,STRICTLY_LAGGED_NO_LOOKAHEAD
Kentucky,2018,winter_wheat,standardized_revenue,429.5585085,3,450,3,0.118733509235,False,False,2018,2017,472.9911648,3,0.128,3,False,False,-0.00926649076517,0,0,STRICTLY_LAGGED_NO_LOOKAHEAD
Kentucky,2019,corn,standardized_revenue,794.19317003,1,1550,2,0.417789757412,True,False,2019,2018,747.6611625,1,0.353562005277,2,True,False,0.0642277521354,0,0,STRICTLY_LAGGED_NO_LOOKAHEAD
Kentucky,2019,soybeans,standardized_revenue,485.96126334,2,1700,1,0.458221024259,False,True,2019,2018,559.303017,2,0.527704485488,1,False,True,-0.0694834612294,0,0,STRICTLY_LAGGED_NO_LOOKAHEAD
Kentucky,2019,winter_wheat,standardized_revenue,432.68540096,3,460,3,0.123989218329,False,False,2019,2018,429.5585085,3,0.118733509235,3,False,False,0.00525570909401,0,0,STRICTLY_LAGGED_NO_LOOKAHEAD
Kentucky,2020,corn,standardized_revenue,805.08345688,1,1470,2,0.383812010444,True,False,2020,2019,794.19317003,1,0.417789757412,2,True,False,-0.0339777469685,0,0,STRICTLY_LAGGED_NO_LOOKAHEAD
Kentucky,2020,soybeans,standardized_revenue,644.62187845,2,1850,1,0.483028720627,False,True,2020,2019,485.96126334,2,0.458221024259,1,False,True,0.0248076963679,0,0,STRICTLY_LAGGED_NO_LOOKAHEAD
Kentucky,2020,winter_wheat,standardized_revenue,352.01190591,3,510,3,0.13315926893,False,False,2020,2019,432.68540096,3,0.123989218329,3,False,False,0.00917005060066,0,0,STRICTLY_LAGGED_NO_LOOKAHEAD
Kentucky,2021,corn,standardized_revenue,1126.90573632,1,1550,2,0.39641943734,True,False,2021,2020,805.08345688,1,0.383812010444,2,True,False,0.0126074268963,0,0,STRICTLY_LAGGED_NO_LOOKAHEAD
Kentucky,2021,soybeans,standardized_revenue,776.64624464,2,1850,1,0.473145780051,False,True,2021,2020,644.62187845,2,0.483028720627,1,False,True,-0.00988294057548,0,0,STRICTLY_LAGGED_NO_LOOKAHEAD
Kentucky,2021,winter_wheat,standardized_revenue,671.77445937,3,510,3,0.130434782609,False,False,2021,2020,352.01190591,3,0.13315926893,3,False,False,-0.00272448632081,0,0,STRICTLY_LAGGED_NO_LOOKAHEAD
Kentucky,2022,corn,standardized_revenue,1083.53497824,1,1420,2,0.364102564103,True,False,2022,2021,1126.90573632,1,0.39641943734,2,True,False,-0.0323168732376,0,0,STRICTLY_LAGGED_NO_LOOKAHEAD
Kentucky,2022,soybeans,standardized_revenue,737.43790527,3,1950,1,0.5,False,True,2022,2021,776.64624464,2,0.473145780051,1,False,True,0.0268542199488,1,0,STRICTLY_LAGGED_NO_LOOKAHEAD
Kentucky,2022,winter_wheat,standardized_revenue,767.461068,2,530,3,0.135897435897,False,False,2022,2021,671.77445937,3,0.130434782609,3,False,False,0.00546265328874,-1,0,STRICTLY_LAGGED_NO_LOOKAHEAD
Kentucky,2023,corn,standardized_revenue,947.1765798,1,1600,2,0.39603960396,True,False,2023,2022,1083.53497824,1,0.364102564103,2,True,False,0.0319370398578,0,0,STRICTLY_LAGGED_NO_LOOKAHEAD
Kentucky,2023,soybeans,standardized_revenue,721.93336875,2,1830,1,0.45297029703,False,True,2023,2022,737.43790527,3,0.5,1,False,True,-0.0470297029703,-1,0,STRICTLY_LAGGED_NO_LOOKAHEAD
Kentucky,2023,winter_wheat,standardized_revenue,681.2786112,3,610,3,0.15099009901,False,False,2023,2022,767.461068,2,0.135897435897,3,False,False,0.0150926631125,1,0,STRICTLY_LAGGED_NO_LOOKAHEAD
Kentucky,2024,corn,standardized_revenue,706.66,1,1370,2,0.344221105528,True,False,2024,2023,947.1765798,1,0.39603960396,2,True,False,-0.0518184984328,0,0,STRICTLY_LAGGED_NO_LOOKAHEAD
Kentucky,2024,soybeans,standardized_revenue,476.16,2,2050,1,0.515075376884,False,True,2024,2023,721.93336875,2,0.45297029703,1,False,True,0.0621050798547,0,0,STRICTLY_LAGGED_NO_LOOKAHEAD
Kentucky,2024,winter_wheat,standardized_revenue,415.5,3,560,3,0.140703517588,False,False,2024,2023,681.2786112,3,0.15099009901,3,False,False,-0.010286581422,0,0,STRICTLY_LAGGED_NO_LOOKAHEAD
Louisiana,2017,corn,standardized_revenue,765.283324,1,500,2,0.279329608939,True,False,2017,2016,709.5038643,1,0.330666666667,2,True,False,-0.0513370577281,0,0,STRICTLY_LAGGED_NO_LOOKAHEAD
Louisiana,2017,soybeans,standardized_revenue,641.30230656,2,1270,1,0.709497206704,False,True,2017,2016,599.66375238,2,0.656,1,False,True,0.0534972067039,0,0,STRICTLY_LAGGED_NO_LOOKAHEAD
Louisiana,2017,winter_wheat,standardized_revenue,282.5661504,3,20,3,0.0111731843575,False,False,2017,2016,231.1425963,3,0.0133333333333,3,False,False,-0.00216014897579,0,0,STRICTLY_LAGGED_NO_LOOKAHEAD
Louisiana,2018,corn,standardized_revenue,739.1164635,1,460,2,0.253443526171,True,False,2018,2017,765.283324,1,0.279329608939,2,True,False,-0.0258860827677,0,0,STRICTLY_LAGGED_NO_LOOKAHEAD
Louisiana,2018,soybeans,standardized_revenue,559.303017,2,1340,1,0.738292011019,False,True,2018,2017,641.30230656,2,0.709497206704,1,False,True,0.0287948043154,0,0,STRICTLY_LAGGED_NO_LOOKAHEAD
Louisiana,2018,winter_wheat,standardized_revenue,423.05004625,3,15,3,0.00826446280992,False,False,2018,2017,282.5661504,3,0.0111731843575,3,False,False,-0.00290872154762,0,0,STRICTLY_LAGGED_NO_LOOKAHEAD
Maryland,2017,corn,standardized_revenue,715.373542,1,480,2,0.345323741007,True,False,2017,2016,653.60355984,1,0.34328358209,2,True,False,0.00204015891764,0,0,STRICTLY_LAGGED_NO_LOOKAHEAD
Maryland,2017,soybeans,standardized_revenue,605.67440064,2,500,1,0.359712230216,False,True,2017,2016,513.11434482,2,0.388059701493,1,False,True,-0.0283474712767,0,0,STRICTLY_LAGGED_NO_LOOKAHEAD
Maryland,2017,winter_wheat,standardized_revenue,436.1347104,3,410,3,0.294964028777,False,False,2017,2016,328.73613696,3,0.268656716418,3,False,False,0.0263073123591,0,0,STRICTLY_LAGGED_NO_LOOKAHEAD
Maryland,2018,corn,standardized_revenue,623.763027,1,450,2,0.338345864662,True,False,2018,2017,715.373542,1,0.345323741007,2,True,False,-0.00697787634554,0,0,STRICTLY_LAGGED_NO_LOOKAHEAD
Maryland,2018,soybeans,standardized_revenue,510.901794375,2,520,1,0.390977443609,False,True,2018,2017,605.67440064,2,0.359712230216,1,False,True,0.0312652133932,0,0,STRICTLY_LAGGED_NO_LOOKAHEAD
Maryland,2018,winter_wheat,standardized_revenue,410.03312175,3,360,3,0.270676691729,False,False,2018,2017,436.1347104,3,0.294964028777,3,False,False,-0.0242873370477,0,0,STRICTLY_LAGGED_NO_LOOKAHEAD
Maryland,2019,corn,standardized_revenue,756.59822707,1,510,1,0.38202247191,True,True,2019,2018,623.763027,1,0.338345864662,2,True,False,0.0436766072485,0,-1,STRICTLY_LAGGED_NO_LOOKAHEAD
Maryland,2019,soybeans,standardized_revenue,464.83251276,2,480,2,0.359550561798,False,False,2019,2018,510.901794375,2,0.390977443609,1,False,True,-0.0314268818113,0,1,STRICTLY_LAGGED_NO_LOOKAHEAD
Maryland,2019,winter_wheat,standardized_revenue,426.992172,3,345,3,0.258426966292,False,False,2019,2018,410.03312175,3,0.270676691729,3,False,False,-0.0122497254372,0,0,STRICTLY_LAGGED_NO_LOOKAHEAD
Maryland,2020,corn,standardized_revenue,678.19530335,1,480,2,0.363636363636,True,False,2020,2019,756.59822707,1,0.38202247191,1,True,True,-0.0183861082737,0,1,STRICTLY_LAGGED_NO_LOOKAHEAD
Maryland,2020,soybeans,standardized_revenue,550.85869613,2,485,1,0.367424242424,False,True,2020,2019,464.83251276,2,0.359550561798,2,False,False,0.00787368062649,0,-1,STRICTLY_LAGGED_NO_LOOKAHEAD
Maryland,2020,winter_wheat,standardized_revenue,407.88681161,3,355,3,0.268939393939,False,False,2020,2019,426.992172,3,0.258426966292,3,False,False,0.0105124276473,0,0,STRICTLY_LAGGED_NO_LOOKAHEAD
Maryland,2021,corn,standardized_revenue,1027.12762425,1,470,2,0.360153256705,True,False,2021,2020,678.19530335,1,0.363636363636,2,True,False,-0.00348310693138,0,0,STRICTLY_LAGGED_NO_LOOKAHEAD
Maryland,2021,soybeans,standardized_revenue,735.04019582,2,490,1,0.375478927203,False,True,2021,2020,550.85869613,2,0.367424242424,1,False,True,0.00805468477882,0,0,STRICTLY_LAGGED_NO_LOOKAHEAD
Maryland,2021,winter_wheat,standardized_revenue,610.00209529,3,345,3,0.264367816092,False,False,2021,2020,407.88681161,3,0.268939393939,3,False,False,-0.00457157784744,0,0,STRICTLY_LAGGED_NO_LOOKAHEAD
Maryland,2022,corn,standardized_revenue,1146.0466116,1,420,2,0.324324324324,True,False,2022,2021,1027.12762425,1,0.360153256705,2,True,False,-0.0358289323807,0,0,STRICTLY_LAGGED_NO_LOOKAHEAD
Maryland,2022,soybeans,standardized_revenue,621.76137111,3,520,1,0.401544401544,False,True,2022,2021,735.04019582,2,0.375478927203,1,False,True,0.0260654743413,1,0,STRICTLY_LAGGED_NO_LOOKAHEAD
Maryland,2022,winter_wheat,standardized_revenue,748.2745413,2,355,3,0.274131274131,False,False,2022,2021,610.00209529,3,0.264367816092,3,False,False,0.00976345803932,-1,0,STRICTLY_LAGGED_NO_LOOKAHEAD
Maryland,2023,corn,standardized_revenue,835.744041,1,480,1,0.372093023256,True,True,2023,2022,1146.0466116,1,0.324324324324,2,True,False,0.0477686989315,0,-1,STRICTLY_LAGGED_NO_LOOKAHEAD
Maryland,2023,soybeans,standardized_revenue,616.92487875,3,470,2,0.364341085271,False,False,2023,2022,621.76137111,3,0.401544401544,1,False,True,-0.0372033162731,0,1,STRICTLY_LAGGED_NO_LOOKAHEAD
Maryland,2023,winter_wheat,standardized_revenue,658.053204,2,340,3,0.263565891473,False,False,2023,2022,748.2745413,2,0.274131274131,3,False,False,-0.0105653826584,0,0,STRICTLY_LAGGED_NO_LOOKAHEAD
Maryland,2024,corn,standardized_revenue,567.71,1,440,2,0.349206349206,True,False,2024,2023,835.744041,1,0.372093023256,1,True,True,-0.0228866740495,0,1,STRICTLY_LAGGED_NO_LOOKAHEAD
Maryland,2024,soybeans,standardized_revenue,436.48,2,495,1,0.392857142857,False,True,2024,2023,616.92487875,3,0.364341085271,2,False,False,0.0285160575858,-1,-1,STRICTLY_LAGGED_NO_LOOKAHEAD
Maryland,2024,winter_wheat,standardized_revenue,415.5,3,325,3,0.257936507937,False,False,2024,2023,658.053204,2,0.263565891473,3,False,False,-0.00562938353636,1,0,STRICTLY_LAGGED_NO_LOOKAHEAD
Michigan,2017,corn,standardized_revenue,661.3046115,1,2250,2,0.449101796407,True,False,2017,2016,675.10367694,1,0.472440944882,1,True,True,-0.0233391484747,0,1,STRICTLY_LAGGED_NO_LOOKAHEAD
Michigan,2017,soybeans,standardized_revenue,504.7286672,2,2280,1,0.455089820359,False,True,2017,2016,624.39215454,2,0.407480314961,2,False,False,0.0476095053987,0,-1,STRICTLY_LAGGED_NO_LOOKAHEAD
Michigan,2017,winter_wheat,standardized_revenue,485.2766496,3,480,3,0.0958083832335,False,False,2017,2016,457.14869046,3,0.120078740157,3,False,False,-0.0242703569239,0,0,STRICTLY_LAGGED_NO_LOOKAHEAD
Michigan,2018,corn,standardized_revenue,653.6694735,1,2300,1.5,0.450097847358,True,True,2018,2017,661.3046115,1,0.449101796407,2,True,False,0.000996050950936,0,-0.5,STRICTLY_LAGGED_NO_LOOKAHEAD
Michigan,2018,soybeans,standardized_revenue,516.279708,2,2300,1.5,0.450097847358,False,True,2018,2017,504.7286672,2,0.455089820359,1,False,True,-0.00499197300116,0,0.5,STRICTLY_LAGGED_NO_LOOKAHEAD
Michigan,2018,winter_wheat,standardized_revenue,494.643131,3,510,3,0.0998043052838,False,False,2018,2017,485.2766496,3,0.0958083832335,3,False,False,0.00399592205022,0,0,STRICTLY_LAGGED_NO_LOOKAHEAD
Michigan,2019,corn,standardized_revenue,690.80707689,1,2000,1,0.46403712297,True,True,2019,2018,653.6694735,1,0.450097847358,1.5,True,True,0.0139392756117,0,-0.5,STRICTLY_LAGGED_NO_LOOKAHEAD
Michigan,2019,soybeans,standardized_revenue,427.857199245,2,1760,2,0.408352668213,False,False,2019,2018,516.279708,2,0.450097847358,1.5,False,True,-0.0417451791447,0,0.5,STRICTLY_LAGGED_NO_LOOKAHEAD
Michigan,2019,winter_wheat,standardized_revenue,404.21925616,3,550,3,0.127610208817,False,False,2019,2018,494.643131,3,0.0998043052838,3,False,False,0.0278059035329,0,0,STRICTLY_LAGGED_NO_LOOKAHEAD
Michigan,2020,corn,standardized_revenue,669.44439621,1,2350,1,0.46626984127,True,True,2020,2019,690.80707689,1,0.46403712297,1,True,True,0.0022327183,0,0,STRICTLY_LAGGED_NO_LOOKAHEAD
Michigan,2020,soybeans,standardized_revenue,562.57909392,2,2200,2,0.436507936508,False,False,2020,2019,427.857199245,2,0.408352668213,2,False,False,0.0281552682945,0,0,STRICTLY_LAGGED_NO_LOOKAHEAD
Michigan,2020,winter_wheat,standardized_revenue,419.06179275,3,490,3,0.0972222222222,False,False,2020,2019,404.21925616,3,0.127610208817,3,False,False,-0.0303879865945,0,0,STRICTLY_LAGGED_NO_LOOKAHEAD
Michigan,2021,corn,standardized_revenue,1021.25832354,1,2350,1,0.45988258317,True,True,2021,2020,669.44439621,1,0.46626984127,1,True,True,-0.00638725809959,0,0,STRICTLY_LAGGED_NO_LOOKAHEAD
Michigan,2021,soybeans,standardized_revenue,707.30282994,2,2150,2,0.420743639922,False,False,2021,2020,562.57909392,2,0.436507936508,2,False,False,-0.0157642965862,0,0,STRICTLY_LAGGED_NO_LOOKAHEAD
Michigan,2021,winter_wheat,standardized_revenue,625.44518631,3,610,3,0.119373776908,False,False,2021,2020,419.06179275,3,0.0972222222222,3,False,False,0.0221515546858,0,0,STRICTLY_LAGGED_NO_LOOKAHEAD
Michigan,2022,corn,standardized_revenue,1166.88382272,1,2300,1,0.459081836327,True,True,2022,2021,1021.25832354,1,0.45988258317,1,True,True,-0.000800746842909,0,0,STRICTLY_LAGGED_NO_LOOKAHEAD
Michigan,2022,soybeans,standardized_revenue,679.59963819,3,2250,2,0.449101796407,False,False,2022,2021,707.30282994,2,0.420743639922,2,False,False,0.0283581564855,1,0,STRICTLY_LAGGED_NO_LOOKAHEAD
Michigan,2022,winter_wheat,standardized_revenue,796.24085805,2,460,3,0.0918163672655,False,False,2022,2021,625.44518631,3,0.119373776908,3,False,False,-0.0275574096426,-1,0,STRICTLY_LAGGED_NO_LOOKAHEAD
Michigan,2023,corn,standardized_revenue,850.9393872,1,2400,1,0.47619047619,True,True,2023,2022,1166.88382272,1,0.459081836327,1,True,True,0.0171086398631,0,0,STRICTLY_LAGGED_NO_LOOKAHEAD
Michigan,2023,soybeans,standardized_revenue,603.7988175,3,2040,2,0.404761904762,False,False,2023,2022,679.59963819,3,0.449101796407,2,False,False,-0.0443398916453,0,0,STRICTLY_LAGGED_NO_LOOKAHEAD
Michigan,2023,winter_wheat,standardized_revenue,642.5695992,2,600,3,0.119047619048,False,False,2023,2022,796.24085805,2,0.0918163672655,3,False,False,0.0272312517821,0,0,STRICTLY_LAGGED_NO_LOOKAHEAD
Michigan,2024,corn,standardized_revenue,718.57,1,2250,1,0.463917525773,True,True,2024,2023,850.9393872,1,0.47619047619,1,True,True,-0.0122729504173,0,0,STRICTLY_LAGGED_NO_LOOKAHEAD
Michigan,2024,soybeans,standardized_revenue,486.08,2,2200,2,0.453608247423,False,False,2024,2023,603.7988175,3,0.404761904762,2,False,False,0.0488463426608,-1,0,STRICTLY_LAGGED_NO_LOOKAHEAD
Michigan,2024,winter_wheat,standardized_revenue,481.98,3,400,3,0.0824742268041,False,False,2024,2023,642.5695992,2,0.119047619048,3,False,False,-0.0365733922435,1,0,STRICTLY_LAGGED_NO_LOOKAHEAD
Minnesota,2017,corn,standardized_revenue,806.874809,1,8050,2,0.496607032696,True,False,2017,2016,829.90452006,1,0.527762163513,1,True,True,-0.0311551308167,0,1,STRICTLY_LAGGED_NO_LOOKAHEAD
Minnesota,2017,soybeans,standardized_revenue,564.1085104,2,8150,1,0.502776064158,False,True,2017,2016,642.93845616,2,0.471550808819,2,False,False,0.031225255339,0,-1,STRICTLY_LAGGED_NO_LOOKAHEAD
Minnesota,2017,winter_wheat,standardized_revenue,276.423408,3,10,3,0.000616903146206,False,False,2017,2016,313.32663054,3,0.000687027668478,3,False,False,-7.01245222719e-05,0,0,STRICTLY_LAGGED_NO_LOOKAHEAD
Minnesota,2018,corn,standardized_revenue,777.567609,1,7900,1,0.502832410413,True,True,2018,2017,806.874809,1,0.496607032696,2,True,False,0.00622537771722,0,-1,STRICTLY_LAGGED_NO_LOOKAHEAD
Minnesota,2018,soybeans,standardized_revenue,543.169276125,2,7800,2,0.496467443193,False,False,2018,2017,564.1085104,2,0.502776064158,1,False,True,-0.00630862096526,0,1,STRICTLY_LAGGED_NO_LOOKAHEAD
Minnesota,2018,winter_wheat,standardized_revenue,390.507735,3,11,3,0.000700146394246,False,False,2018,2017,276.423408,3,0.000616903146206,3,False,False,8.324324804e-05,0,0,STRICTLY_LAGGED_NO_LOOKAHEAD
Mississippi,2017,corn,standardized_revenue,786.0790665,1,520,2,0.188747731397,True,False,2017,2016,713.80388772,1,0.262697022767,2,True,False,-0.0739492913696,0,0,STRICTLY_LAGGED_NO_LOOKAHEAD
Mississippi,2017,soybeans,standardized_revenue,629.42633792,2,2190,1,0.794918330309,False,True,2017,2016,593.48165184,2,0.714535901926,1,False,True,0.0803824283821,0,0,STRICTLY_LAGGED_NO_LOOKAHEAD
Mississippi,2017,winter_wheat,standardized_revenue,356.2790592,3,45,3,0.016333938294,False,False,2017,2016,246.55210272,3,0.0227670753065,3,False,False,-0.00643313701247,0,0,STRICTLY_LAGGED_NO_LOOKAHEAD
Mississippi,2018,corn,standardized_revenue,790.3846575,1,480,2,0.173598553345,True,False,2018,2017,786.0790665,1,0.188747731397,2,True,False,-0.0151491780521,0,0,STRICTLY_LAGGED_NO_LOOKAHEAD
Mississippi,2018,soybeans,standardized_revenue,586.192585125,2,2230,1,0.80650994575,False,True,2018,2017,629.42633792,2,0.794918330309,1,False,True,0.0115916154419,0,0,STRICTLY_LAGGED_NO_LOOKAHEAD
Mississippi,2018,winter_wheat,standardized_revenue,318.91465025,3,55,3,0.0198915009042,False,False,2018,2017,356.2790592,3,0.016333938294,3,False,False,0.00355756261015,0,0,STRICTLY_LAGGED_NO_LOOKAHEAD
Mississippi,2019,corn,standardized_revenue,817.69000938,1,660,2,0.279069767442,True,False,2019,2018,790.3846575,1,0.173598553345,2,True,False,0.105471214096,0,0,STRICTLY_LAGGED_NO_LOOKAHEAD
Mississippi,2019,soybeans,standardized_revenue,528.2187645,2,1660,1,0.701902748414,False,True,2019,2018,586.192585125,2,0.80650994575,1,False,True,-0.104607197336,0,0,STRICTLY_LAGGED_NO_LOOKAHEAD
Mississippi,2019,winter_wheat,standardized_revenue,267.58176112,3,45,3,0.0190274841438,False,False,2019,2018,318.91465025,3,0.0198915009042,3,False,False,-0.000864016760396,0,0,STRICTLY_LAGGED_NO_LOOKAHEAD
Mississippi,2020,corn,standardized_revenue,787.5816426,1,510,2,0.193181818182,True,False,2020,2019,817.69000938,1,0.279069767442,2,True,False,-0.08588794926,0,0,STRICTLY_LAGGED_NO_LOOKAHEAD
Mississippi,2020,soybeans,standardized_revenue,632.90148066,2,2090,1,0.791666666667,False,True,2020,2019,528.2187645,2,0.701902748414,1,False,True,0.0897639182523,0,0,STRICTLY_LAGGED_NO_LOOKAHEAD
Mississippi,2020,winter_wheat,standardized_revenue,268.19954736,3,40,3,0.0151515151515,False,False,2020,2019,267.58176112,3,0.0190274841438,3,False,False,-0.00387596899225,0,0,STRICTLY_LAGGED_NO_LOOKAHEAD
Mississippi,2021,corn,standardized_revenue,1062.34342851,1,730,2,0.23973727422,True,False,2021,2020,787.5816426,1,0.193181818182,2,True,False,0.0465554560382,0,0,STRICTLY_LAGGED_NO_LOOKAHEAD
Mississippi,2021,soybeans,standardized_revenue,748.90887876,2,2220,1,0.729064039409,False,True,2021,2020,632.90148066,2,0.791666666667,1,False,True,-0.0626026272578,0,0,STRICTLY_LAGGED_NO_LOOKAHEAD
Mississippi,2021,winter_wheat,standardized_revenue,455.57118509,3,95,3,0.0311986863711,False,False,2021,2020,268.19954736,3,0.0151515151515,3,False,False,0.0160471712196,0,0,STRICTLY_LAGGED_NO_LOOKAHEAD
Mississippi,2022,corn,standardized_revenue,1146.0466116,1,580,2,0.19397993311,True,False,2022,2021,1062.34342851,1,0.23973727422,2,True,False,-0.0457573411097,0,0,STRICTLY_LAGGED_NO_LOOKAHEAD
Mississippi,2022,soybeans,standardized_revenue,780.81660558,2,2310,1,0.772575250836,False,True,2022,2021,748.90887876,2,0.729064039409,1,False,True,0.0435112114273,0,0,STRICTLY_LAGGED_NO_LOOKAHEAD
Mississippi,2022,winter_wheat,standardized_revenue,498.8496942,3,100,3,0.0334448160535,False,False,2022,2021,455.57118509,3,0.0311986863711,3,False,False,0.00224612968241,0,0,STRICTLY_LAGGED_NO_LOOKAHEAD
Mississippi,2023,corn,standardized_revenue,916.7858874,1,790,2,0.255663430421,True,False,2023,2022,1146.0466116,1,0.19397993311,2,True,False,0.0616834973103,0,0,STRICTLY_LAGGED_NO_LOOKAHEAD
Mississippi,2023,soybeans,standardized_revenue,735.05943,2,2180,1,0.705501618123,False,True,2023,2022,780.81660558,2,0.772575250836,1,False,True,-0.0670736327131,0,0,STRICTLY_LAGGED_NO_LOOKAHEAD
Mississippi,2023,winter_wheat,standardized_revenue,402.5737248,3,120,3,0.0388349514563,False,False,2023,2022,498.8496942,3,0.0334448160535,3,False,False,0.0053901354028,0,0,STRICTLY_LAGGED_NO_LOOKAHEAD
Mississippi,2024,corn,standardized_revenue,738.42,1,490,2,0.171929824561,True,False,2024,2023,916.7858874,1,0.255663430421,2,True,False,-0.0837336058593,0,0,STRICTLY_LAGGED_NO_LOOKAHEAD
Mississippi,2024,soybeans,standardized_revenue,555.52,2,2300,1,0.80701754386,False,True,2024,2023,735.05943,2,0.705501618123,1,False,True,0.101515925737,0,0,STRICTLY_LAGGED_NO_LOOKAHEAD
Mississippi,2024,winter_wheat,standardized_revenue,277,3,60,3,0.0210526315789,False,False,2024,2023,402.5737248,3,0.0388349514563,3,False,False,-0.0177823198774,0,0,STRICTLY_LAGGED_NO_LOOKAHEAD
Missouri,2017,corn,standardized_revenue,707.055245,1,3400,2,0.34034034034,True,False,2017,2016,700.90381746,1,0.367203219316,2,True,False,-0.0268628789756,0,0,STRICTLY_LAGGED_NO_LOOKAHEAD
Missouri,2017,soybeans,standardized_revenue,587.86044768,2,5950,1,0.595595595596,False,True,2017,2016,605.84585292,2,0.56338028169,1,False,True,0.0322153139055,0,0,STRICTLY_LAGGED_NO_LOOKAHEAD
Missouri,2017,winter_wheat,standardized_revenue,417.7064832,3,640,3,0.0640640640641,False,False,2017,2016,359.5551498,3,0.069416498994,3,False,False,-0.0053524349299,0,0,STRICTLY_LAGGED_NO_LOOKAHEAD
Missouri,2018,corn,standardized_revenue,598.12893,1,3500,2,0.346878097126,True,False,2018,2017,707.055245,1,0.34034034034,2,True,False,0.00653775678553,0,0,STRICTLY_LAGGED_NO_LOOKAHEAD
Missouri,2018,soybeans,standardized_revenue,484.01222625,2,5850,1,0.579781962339,False,True,2018,2017,587.86044768,2,0.595595595596,1,False,True,-0.0158136332566,0,0,STRICTLY_LAGGED_NO_LOOKAHEAD
Missouri,2018,winter_wheat,standardized_revenue,383.99927275,3,740,3,0.0733399405352,False,False,2018,2017,417.7064832,3,0.0640640640641,3,False,False,0.00927587647112,0,0,STRICTLY_LAGGED_NO_LOOKAHEAD
Missouri,2019,corn,standardized_revenue,728.40201985,1,3200,2,0.361581920904,True,False,2019,2018,598.12893,1,0.346878097126,2,True,False,0.0147038237781,0,0,STRICTLY_LAGGED_NO_LOOKAHEAD
Missouri,2019,soybeans,standardized_revenue,485.96126334,2,5100,1,0.576271186441,False,True,2019,2018,484.01222625,2,0.579781962339,1,False,True,-0.00351077589827,0,0,STRICTLY_LAGGED_NO_LOOKAHEAD
Missouri,2019,winter_wheat,standardized_revenue,358.67342448,3,550,3,0.0621468926554,False,False,2019,2018,383.99927275,3,0.0733399405352,3,False,False,-0.0111930478798,0,0,STRICTLY_LAGGED_NO_LOOKAHEAD
Missouri,2020,corn,standardized_revenue,748.20256047,1,3450,2,0.352760736196,True,False,2020,2019,728.40201985,1,0.361581920904,2,True,False,-0.00882118470764,0,0,STRICTLY_LAGGED_NO_LOOKAHEAD
