state,year,crop,ranking_definition,score,score_rank,planted_acres_1000,acreage_rank,observed_acreage_share,score_top,acreage_top
Alabama,2020,winter_wheat,operating_margin,253.315733,3,135,3,0.181208053691,False,False
Alabama,2021,corn,operating_margin,547.66248124,1,355,1,0.422619047619,True,True
Alabama,2021,soybeans,operating_margin,413.61784037,3,310,2,0.369047619048,False,False
Alabama,2021,winter_wheat,operating_margin,482.26666327,2,175,3,0.208333333333,False,False
Alabama,2022,corn,operating_margin,263.17697769,3,300,2,0.357142857143,False,False
Alabama,2022,soybeans,operating_margin,305.76249198,2,360,1,0.428571428571,False,True
Alabama,2022,winter_wheat,operating_margin,492.42917493,1,180,3,0.214285714286,True,False
Alabama,2023,corn,operating_margin,336.7889943,2,330,2,0.372881355932,False,False
Alabama,2023,soybeans,operating_margin,288.2791899,3,350,1,0.395480225989,False,True
Alabama,2023,winter_wheat,operating_margin,405.9504684,1,205,3,0.231638418079,True,False
Alabama,2024,corn,operating_margin,9.98,3,270,2,0.364864864865,False,False
Alabama,2024,soybeans,operating_margin,63.96,2,360,1,0.486486486486,False,True
Alabama,2024,winter_wheat,operating_margin,239.22,1,110,3,0.148648648649,True,False
Arkansas,2016,corn,operating_margin,290.20583592,2,760,2,0.186046511628,False,False
Arkansas,2016,soybeans,operating_margin,371.59260138,1,3130,1,0.766217870257,True,True
Arkansas,2016,winter_wheat,operating_margin,135.16973316,3,195,3,0.0477356181151,False,False
Arkansas,2017,corn,operating_margin,343.59685562,2,620,2,0.142528735632,False,False
Arkansas,2017,soybeans,operating_margin,403.3734176,1,3530,1,0.811494252874,True,True
Arkansas,2017,winter_wheat,operating_margin,162.15560198,3,200,3,0.0459770114943,False,False
Arkansas,2018,corn,operating_margin,357.64062525,1,660,2,0.160388821385,True,False
Arkansas,2018,soybeans,operating_margin,314.74223875,2,3280,1,0.797083839611,False,True
Arkansas,2018,winter_wheat,operating_margin,197.11521275,3,175,3,0.0425273390036,False,False
Arkansas,2019,corn,operating_margin,405.96158054,1,770,2,0.218130311615,True,False
Arkansas,2019,soybeans,operating_margin,287.33628402,2,2650,1,0.750708215297,False,True
Arkansas,2019,winter_wheat,operating_margin,133.80315045,3,110,3,0.0311614730878,False,False
Arkansas,2020,corn,operating_margin,417.9103576,1,620,2,0.172942817294,True,False
Arkansas,2020,soybeans,operating_margin,386.645863185,2,2820,1,0.786610878661,False,True
Arkansas,2020,winter_wheat,operating_margin,158.32839331,3,145,3,0.0404463040446,False,False
Arkansas,2021,corn,operating_margin,670.91779615,1,850,2,0.207317073171,True,False
Arkansas,2021,soybeans,operating_margin,482.96125507,2,3040,1,0.741463414634,False,True
Arkansas,2021,winter_wheat,operating_margin,289.22802552,3,210,3,0.0512195121951,False,False
Arkansas,2022,corn,operating_margin,645.19251489,1,710,2,0.172749391727,True,False
Arkansas,2022,soybeans,operating_margin,464.81772645,2,3180,1,0.773722627737,False,True
Arkansas,2022,winter_wheat,operating_margin,310.15717128,3,220,3,0.0535279805353,False,False
Arkansas,2023,corn,operating_margin,433.0261869,1,850,2,0.209359605911,True,False
Arkansas,2023,soybeans,operating_margin,432.66586365,2,2980,1,0.733990147783,False,True
Arkansas,2023,winter_wheat,operating_margin,266.5980252,3,230,3,0.0566502463054,False,False
Arkansas,2024,corn,operating_margin,307.73,1,500,2,0.135869565217,True,False
Arkansas,2024,soybeans,operating_margin,302.04,2,3050,1,0.828804347826,False,True
Arkansas,2024,winter_wheat,operating_margin,156.12,3,130,3,0.0353260869565,False,False
Delaware,2016,corn,operating_margin,285.9058125,2,170,1,0.41975308642,False,True
Delaware,2016,soybeans,operating_margin,303.58949544,1,165,2,0.407407407407,True,False
Delaware,2016,winter_wheat,operating_margin,201.94426098,3,70,3,0.172839506173,False,False
Delaware,2017,corn,operating_margin,368.55174662,2,180,1,0.433734939759,False,True
Delaware,2017,soybeans,operating_margin,403.3734176,1,160,2,0.385542168675,True,False
Delaware,2017,winter_wheat,operating_margin,291.15319238,3,75,3,0.180722891566,False,False
Delaware,2018,corn,operating_margin,203.83604325,3,170,1.5,0.409638554217,False,True
Delaware,2018,soybeans,operating_margin,217.9397935,2,170,1.5,0.409638554217,False,True
Delaware,2018,winter_wheat,operating_margin,301.25060875,1,75,3,0.180722891566,True,False
Delaware,2019,corn,operating_margin,340.17043036,1,185,1,0.4625,True,True
Delaware,2019,soybeans,operating_margin,266.20753344,2,155,2,0.3875,False,False
Delaware,2019,winter_wheat,operating_margin,247.66772965,3,60,3,0.15,False,False
Delaware,2020,corn,operating_margin,312.89947192,2,180,1,0.444444444444,False,True
Delaware,2020,soybeans,operating_margin,357.34486871,1,150,2,0.37037037037,True,False
Delaware,2020,winter_wheat,operating_margin,258.90322357,3,75,3,0.185185185185,False,False
Delaware,2021,corn,operating_margin,670.91779615,1,175,1,0.448717948718,True,True
Delaware,2021,soybeans,operating_margin,482.96125507,2,155,2,0.397435897436,False,False
Delaware,2021,winter_wheat,operating_margin,381.88657164,3,60,3,0.153846153846,False,False
Delaware,2022,corn,operating_margin,624.35530377,1,160,1.5,0.4,True,True
Delaware,2022,soybeans,operating_margin,334.68162552,3,160,1.5,0.4,False,True
Delaware,2022,winter_wheat,operating_margin,530.80222833,2,80,3,0.2,False,False
Delaware,2023,corn,operating_margin,463.4168793,2,175,1,0.432098765432,False,True
Delaware,2023,soybeans,operating_margin,327.65737365,3,150,2,0.37037037037,False,False
Delaware,2023,winter_wheat,operating_margin,537.5611092,1,80,3,0.197530864198,True,False
Delaware,2024,corn,operating_margin,244.21,2,165,1,0.423076923077,False,True
Delaware,2024,soybeans,operating_margin,202.84,3,155,2,0.397435897436,False,False
Delaware,2024,winter_wheat,operating_margin,244.76,1,70,3,0.179487179487,True,False
Florida,2016,corn,operating_margin,178.405227,2,80,1,0.601503759398,False,True
Florida,2016,soybeans,operating_margin,235.5863895,1,31,2,0.233082706767,True,False
Florida,2016,winter_wheat,operating_margin,11.8936818,3,22,3,0.165413533835,False,False
Florida,2017,corn,operating_margin,252.09558862,1,75,1,0.681818181818,True,True
Florida,2017,soybeans,operating_margin,201.48195072,2,15,3,0.136363636364,False,False
Florida,2017,winter_wheat,operating_margin,70.01446598,3,20,2,0.181818181818,False,False
Florida,2018,corn,operating_margin,255.10423725,1,100,1,0.751879699248,True,True
Florida,2018,soybeans,operating_margin,174.9164845,2,18,2,0.135338345865,False,False
Florida,2018,winter_wheat,operating_margin,73.45443,3,15,3,0.112781954887,False,False
Georgia,2016,corn,operating_margin,264.4056954,1,410,1,0.482352941176,True,True
Georgia,2016,soybeans,operating_margin,161.40118302,2,260,2,0.305882352941,False,False
Georgia,2016,winter_wheat,operating_margin,94.07771604,3,180,3,0.211764705882,False,False
Georgia,2017,corn,operating_margin,314.48281612,1,290,1,0.479338842975,True,True
Georgia,2017,soybeans,operating_margin,296.48969984,2,155,3,0.256198347107,False,False
Georgia,2017,winter_wheat,operating_margin,131.44188998,3,160,2,0.264462809917,False,False
Georgia,2018,corn,operating_margin,336.27887775,1,325,1,0.485074626866,True,True
Georgia,2018,soybeans,operating_margin,196.428139,2,145,3,0.216417910448,False,False
Georgia,2018,winter_wheat,operating_margin,190.6067505,3,200,2,0.298507462687,False,False
Georgia,2019,corn,operating_margin,335.47106249,1,395,1,0.612403100775,True,True
Georgia,2019,soybeans,operating_margin,76.04877822,3,100,3,0.15503875969,False,False
Georgia,2019,winter_wheat,operating_margin,156.57606629,2,150,2,0.232558139535,False,False
Georgia,2020,corn,operating_margin,400.40854332,1,420,1,0.591549295775,True,True
Georgia,2020,soybeans,operating_margin,263.58168639,2,100,3,0.140845070423,False,False
Georgia,2020,winter_wheat,operating_margin,158.32839331,3,190,2,0.267605633803,False,False
Georgia,2021,corn,operating_margin,659.17919473,1,480,1,0.571428571429,True,True
Georgia,2021,soybeans,operating_margin,413.61784037,2,140,3,0.166666666667,False,False
Georgia,2021,winter_wheat,operating_margin,273.7849345,3,220,2,0.261904761905,False,False
Georgia,2022,corn,operating_margin,659.08398897,1,415,1,0.532051282051,True,True
Georgia,2022,soybeans,operating_margin,305.76249198,3,165,3,0.211538461538,False,False
Georgia,2022,winter_wheat,operating_margin,358.12348803,2,200,2,0.25641025641,False,False
Georgia,2023,corn,operating_margin,387.4401483,1,485,1,0.577380952381,True,True
Georgia,2023,soybeans,operating_margin,288.2791899,2,160,3,0.190476190476,False,False
Georgia,2023,winter_wheat,operating_margin,251.1144204,3,195,2,0.232142857143,False,False
Georgia,2024,corn,operating_margin,212.45,2,375,1,0.54347826087,False,True
Georgia,2024,soybeans,operating_margin,222.68,1,170,2,0.246376811594,True,False
Georgia,2024,winter_wheat,operating_margin,172.74,3,145,3,0.210144927536,False,False
Illinois,2016,corn,operating_margin,402.00644484,2,11600,1,0.522052205221,False,True
Illinois,2016,soybeans,operating_margin,519.96301434,1,10100,2,0.454545454545,True,False
Illinois,2016,winter_wheat,operating_margin,237.89977596,3,520,3,0.023402340234,False,False
Illinois,2017,corn,operating_margin,418.46152862,2,11200,1,0.502242152466,False,True
Illinois,2017,soybeans,operating_margin,486.50519808,1,10600,2,0.47533632287,True,False
Illinois,2017,winter_wheat,operating_margin,309.58141958,3,500,3,0.0224215246637,False,False
Illinois,2018,corn,operating_margin,481.53876075,1,11000,1,0.491071428571,True,True
Illinois,2018,soybeans,operating_margin,465.32382025,2,10800,2,0.482142857143,False,False
Illinois,2018,winter_wheat,operating_margin,268.7082975,3,600,3,0.0267857142857,False,False
Illinois,2019,corn,operating_margin,434.15778776,1,10500,1,0.497630331754,True,True
Illinois,2019,soybeans,operating_margin,340.15816047,2,9950,2,0.471563981043,False,False
Illinois,2019,winter_wheat,operating_margin,219.20158485,3,650,3,0.0308056872038,False,False
Illinois,2020,corn,operating_margin,448.53853259,2,11300,1,0.509697789806,False,True
Illinois,2020,soybeans,operating_margin,486.2692444,1,10300,2,0.464591790708,True,False
Illinois,2020,winter_wheat,operating_margin,230.96577072,3,570,3,0.0257104194858,False,False
Illinois,2021,corn,operating_margin,776.56520893,1,11000,1,0.493938033229,True,True
Illinois,2021,soybeans,operating_margin,663.25413329,2,10600,2,0.475976650202,False,False
Illinois,2021,winter_wheat,operating_margin,451.38048123,3,670,3,0.0300853165694,False,False
Illinois,2022,corn,operating_margin,929.96773353,1,10800,1.5,0.485393258427,True,True
Illinois,2022,soybeans,operating_margin,623.87296092,2,10800,1.5,0.485393258427,False,True
Illinois,2022,winter_wheat,operating_margin,559.58201838,3,650,3,0.0292134831461,False,False
Illinois,2023,corn,operating_margin,549.5238411,2,11200,1,0.500223313979,False,True
Illinois,2023,soybeans,operating_margin,550.8004149,1,10350,2,0.462259937472,True,False
Illinois,2023,winter_wheat,operating_margin,498.8520972,3,840,3,0.0375167485485,False,False
Illinois,2024,corn,operating_margin,426.83,1,10800,1.5,0.482789450156,True,True
Illinois,2024,soybeans,operating_margin,391.32,2,10800,1.5,0.482789450156,False,True
Illinois,2024,winter_wheat,operating_margin,322.32,3,770,3,0.0344210996871,False,False
Indiana,2016,corn,operating_margin,298.80588276,2,5600,2,0.483592400691,False,False
Indiana,2016,soybeans,operating_margin,501.41671272,1,5650,1,0.487910189983,True,True
Indiana,2016,winter_wheat,operating_margin,273.85529094,3,330,3,0.0284974093264,False,False
Indiana,2017,corn,operating_margin,331.11941012,2,5350,2,0.461604831752,False,False
Indiana,2017,soybeans,operating_margin,439.00132352,1,5950,1,0.513373597929,True,True
Indiana,2017,winter_wheat,operating_margin,297.29593478,3,290,3,0.0250215703192,False,False
Indiana,2018,corn,operating_margin,391.81942125,2,5350,2,0.460809646856,False,False
Indiana,2018,soybeans,operating_margin,395.410943125,1,5950,1,0.512489233419,True,True
Indiana,2018,winter_wheat,operating_margin,301.25060875,3,310,3,0.0267011197244,False,False
Indiana,2019,corn,operating_margin,377.76537332,1,5000,2,0.465983224604,True,False
Indiana,2019,soybeans,operating_margin,308.4650346,2,5400,1,0.503261882572,False,True
Indiana,2019,winter_wheat,operating_margin,190.73544005,3,330,3,0.0307548928239,False,False
Indiana,2020,corn,operating_margin,431.03671831,2,5400,2,0.471615720524,False,False
Indiana,2020,soybeans,operating_margin,474.54884661,1,5750,1,0.502183406114,True,True
Indiana,2020,winter_wheat,operating_margin,242.14075186,3,300,3,0.0262008733624,False,False
Indiana,2021,corn,operating_margin,735.48010396,1,5400,2,0.474100087796,True,False
Indiana,2021,soybeans,operating_margin,600.84506006,2,5650,1,0.496049165935,False,True
Indiana,2021,winter_wheat,operating_margin,497.70975429,3,340,3,0.0298507462687,False,False
Indiana,2022,corn,operating_margin,763.27004457,1,5250,2,0.460930640913,True,False
Indiana,2022,soybeans,operating_margin,544.345343685,3,5850,1,0.513608428446,False,True
Indiana,2022,winter_wheat,operating_margin,578.76854508,2,290,3,0.0254609306409,False,False
Indiana,2023,corn,operating_margin,534.3284949,2,5450,2,0.479964773228,False,False
Indiana,2023,soybeans,operating_margin,524.5482924,3,5500,1,0.484368119771,False,True
Indiana,2023,winter_wheat,operating_margin,537.5611092,1,405,3,0.0356671070013,True,False
Indiana,2024,corn,operating_margin,351.4,1,5200,2,0.459770114943,True,False
Indiana,2024,soybeans,operating_margin,341.72,2,5800,1,0.512820512821,False,True
Indiana,2024,winter_wheat,operating_margin,338.94,3,310,3,0.027409372237,False,False
Iowa,2016,corn,operating_margin,427.80658536,2,13900,1,0.593383137673,False,True
Iowa,2016,soybeans,operating_margin,532.32721542,1,9500,2,0.405549626467,True,False
Iowa,2016,winter_wheat,operating_margin,181.39825242,3,25,3,0.00106723585912,False,False
Iowa,2017,corn,operating_margin,422.62067712,2,13300,1,0.570423743352,False,True
Iowa,2017,soybeans,operating_margin,474.62922944,1,10000,2,0.428890032596,True,False
Iowa,2017,winter_wheat,operating_margin,260.43948038,3,16,3,0.000686224052153,False,False
Iowa,2018,corn,operating_margin,421.72586775,1,13200,1,0.568573397657,True,True
Iowa,2018,soybeans,operating_margin,379.27720225,2,10000,2,0.430737422467,False,False
Iowa,2018,winter_wheat,operating_margin,216.6405995,3,16,3,0.000689179875948,False,False
Kansas,2016,corn,operating_margin,165.50515674,2,5100,2,0.28895184136,False,False
Kansas,2016,soybeans,operating_margin,383.95680246,1,4050,3,0.229461756374,True,False
Kansas,2016,winter_wheat,operating_margin,150.57923958,3,8500,1,0.481586402266,False,True
Kansas,2017,corn,operating_margin,131.48028212,3,5500,2,0.301369863014,False,False
Kansas,2017,soybeans,operating_margin,243.04784096,1,5150,3,0.282191780822,True,False
Kansas,2017,winter_wheat,operating_margin,137.58463238,2,7600,1,0.416438356164,False,True
Kansas,2018,corn,operating_margin,135.47845125,2,5450,2,0.304469273743,False,False
Kansas,2018,soybeans,operating_margin,234.073534375,1,4750,3,0.265363128492,True,False
Kansas,2018,winter_wheat,operating_margin,86.4713545,3,7700,1,0.430167597765,False,True
Kansas,2019,corn,operating_margin,208.58813,1,6400,2,0.354570637119,True,False
Kansas,2019,soybeans,operating_margin,208.103469345,2,4550,3,0.252077562327,False,False
Kansas,2019,winter_wheat,operating_margin,133.80315045,3,7100,1,0.393351800554,False,True
Kansas,2020,corn,operating_margin,199.1376791,2,6100,2,0.348571428571,False,False
Kansas,2020,soybeans,operating_margin,263.58168639,1,4800,3,0.274285714286,True,False
Kansas,2020,winter_wheat,operating_margin,102.45348761,3,6600,1,0.377142857143,False,True
Kansas,2021,corn,operating_margin,406.7992642,1,5700,2,0.319327731092,True,False
Kansas,2021,soybeans,operating_margin,323.47140126,2,4850,3,0.271708683473,False,False
Kansas,2021,winter_wheat,operating_margin,242.89875246,3,7300,1,0.408963585434,False,True
Kansas,2022,corn,operating_margin,242.33976657,1,5500,2,0.3081232493,True,False
Kansas,2022,soybeans,operating_margin,110.558340585,3,5050,3,0.282913165266,False,False
Kansas,2022,winter_wheat,operating_margin,156.66495768,2,7300,1,0.408963585434,False,True
Kansas,2023,corn,operating_margin,108.8588013,1,5750,2,0.314551422319,True,False
Kansas,2023,soybeans,operating_margin,65.13614865,3,4430,3,0.242341356674,False,False
Kansas,2023,winter_wheat,operating_margin,96.2783724,2,8100,1,0.443107221007,False,True
Kansas,2024,corn,operating_margin,77.47,3,6300,2,0.341833966359,False,False
Kansas,2024,soybeans,operating_margin,103.64,1,4530,3,0.24579489962,True,False
Kansas,2024,winter_wheat,operating_margin,84.1,2,7600,1,0.412371134021,False,True
Kentucky,2016,corn,operating_margin,238.60555488,3,1500,2,0.394736842105,False,False
Kentucky,2016,soybeans,operating_margin,408.68520462,1,1790,1,0.471052631579,True,True
Kentucky,2016,winter_wheat,operating_margin,268.7187888,2,510,3,0.134210526316,False,False
Kentucky,2017,corn,operating_margin,322.80111312,2,1320,2,0.352,False,False
Kentucky,2017,soybeans,operating_margin,427.12535488,1,1950,1,0.52,True,True
Kentucky,2017,winter_wheat,operating_margin,315.72416198,3,480,3,0.128,False,False
Kentucky,2018,corn,operating_margin,332.00652825,1,1340,2,0.353562005277,True,False
Kentucky,2018,soybeans,operating_margin,325.498066,2,2000,1,0.527704485488,False,True
Kentucky,2018,winter_wheat,operating_margin,268.7082975,3,450,3,0.118733509235,False,False
Kentucky,2019,corn,operating_margin,377.76537332,1,1550,2,0.417789757412,True,False
Kentucky,2019,soybeans,operating_margin,255.64315815,3,1700,1,0.458221024259,False,True
Kentucky,2019,winter_wheat,operating_margin,270.44064549,2,460,3,0.123989218329,False,False
Kentucky,2020,corn,operating_margin,417.9103576,2,1470,2,0.383812010444,False,False
Kentucky,2020,soybeans,operating_margin,427.66725545,1,1850,1,0.483028720627,True,True
Kentucky,2020,winter_wheat,operating_margin,203.02831787,3,510,3,0.13315926893,False,False
Kentucky,2021,corn,operating_margin,717.87220183,1,1550,2,0.39641943734,True,False
Kentucky,2021,soybeans,operating_margin,552.30466977,2,1850,1,0.473145780051,False,True
Kentucky,2021,winter_wheat,operating_margin,513.15284531,3,510,3,0.130434782609,False,False
Kentucky,2022,corn,operating_margin,527.11498521,2,1420,2,0.364102564103,False,False
Kentucky,2022,soybeans,operating_margin,450.35815968,3,1950,1,0.5,False,True
Kentucky,2022,winter_wheat,operating_margin,569.17528173,1,530,3,0.135897435897,True,False
Kentucky,2023,corn,operating_margin,453.2866485,2,1600,2,0.39603960396,False,False
Kentucky,2023,soybeans,operating_margin,445.7919249,3,1830,1,0.45297029703,False,True
Kentucky,2023,winter_wheat,operating_margin,506.5938996,1,610,3,0.15099009901,True,False
Kentucky,2024,corn,operating_margin,272,1,1370,2,0.344221105528,True,False
Kentucky,2024,soybeans,operating_margin,232.6,3,2050,1,0.515075376884,False,True
Kentucky,2024,winter_wheat,operating_margin,261.38,2,560,3,0.140703517588,False,False
Louisiana,2016,corn,operating_margin,264.4056954,2,620,2,0.330666666667,False,False
Louisiana,2016,soybeans,operating_margin,390.138903,1,1230,1,0.656,True,True
Louisiana,2016,winter_wheat,operating_margin,88.9412139,3,25,3,0.0133333333333,False,False
Louisiana,2017,corn,operating_margin,347.75600412,2,500,2,0.279329608939,False,False
Louisiana,2017,soybeans,operating_margin,439.00132352,1,1270,1,0.709497206704,True,True
Louisiana,2017,winter_wheat,operating_margin,125.29914758,3,20,3,0.0111731843575,False,False
Louisiana,2018,corn,operating_margin,323.46182925,2,460,2,0.253443526171,False,False
Louisiana,2018,soybeans,operating_margin,325.498066,1,1340,1,0.738292011019,True,True
Louisiana,2018,winter_wheat,operating_margin,262.19983525,3,15,3,0.00826446280992,False,False
Maryland,2016,corn,operating_margin,208.50539094,2,460,2,0.34328358209,False,False
Maryland,2016,soybeans,operating_margin,303.58949544,1,520,1,0.388059701493,True,True
Maryland,2016,winter_wheat,operating_margin,186.53475456,3,360,3,0.268656716418,False,False
Maryland,2017,corn,operating_margin,297.84622212,2,480,2,0.345323741007,False,False
Maryland,2017,soybeans,operating_margin,403.3734176,1,500,1,0.359712230216,True,True
Maryland,2017,winter_wheat,operating_margin,278.86770758,3,410,3,0.294964028777,False,False
Maryland,2018,corn,operating_margin,208.10839275,3,450,2,0.338345864662,False,False
Maryland,2018,soybeans,operating_margin,277.096843375,1,520,1,0.390977443609,True,True
Maryland,2018,winter_wheat,operating_margin,249.18291075,2,360,3,0.270676691729,False,False
Maryland,2019,corn,operating_margin,340.17043036,1,510,1,0.38202247191,True,True
Maryland,2019,soybeans,operating_margin,234.51440757,3,480,2,0.359550561798,False,False
Maryland,2019,winter_wheat,operating_margin,264.74741653,2,345,3,0.258426966292,False,False
Maryland,2020,corn,operating_margin,291.02220407,2,480,2,0.363636363636,False,False
Maryland,2020,soybeans,operating_margin,333.90407313,1,485,1,0.367424242424,True,True
Maryland,2020,winter_wheat,operating_margin,258.90322357,3,355,3,0.268939393939,False,False
Maryland,2021,corn,operating_margin,618.09408976,1,470,2,0.360153256705,True,False
Maryland,2021,soybeans,operating_margin,510.69862095,2,490,1,0.375478927203,False,True
Maryland,2021,winter_wheat,operating_margin,451.38048123,3,345,3,0.264367816092,False,False
Maryland,2022,corn,operating_margin,589.62661857,1,420,2,0.324324324324,True,False
Maryland,2022,soybeans,operating_margin,334.68162552,3,520,1,0.401544401544,False,True
Maryland,2022,winter_wheat,operating_margin,549.98875503,2,355,3,0.274131274131,False,False
Maryland,2023,corn,operating_margin,341.8541097,2,480,1,0.372093023256,False,True
Maryland,2023,soybeans,operating_margin,340.7834349,3,470,2,0.364341085271,False,False
Maryland,2023,winter_wheat,operating_margin,483.3684924,1,340,3,0.263565891473,True,False
Maryland,2024,corn,operating_margin,133.05,3,440,2,0.349206349206,False,False
Maryland,2024,soybeans,operating_margin,192.92,2,495,1,0.392857142857,False,True
Maryland,2024,winter_wheat,operating_margin,261.38,1,325,3,0.257936507937,True,False
Michigan,2016,corn,operating_margin,230.00550804,3,2400,1,0.472440944882,False,True
Michigan,2016,soybeans,operating_margin,414.86730516,1,2070,2,0.407480314961,True,False
Michigan,2016,winter_wheat,operating_margin,314.94730806,2,610,3,0.120078740157,False,False
Michigan,2017,corn,operating_margin,243.77729162,3,2250,2,0.449101796407,False,False
Michigan,2017,soybeans,operating_margin,302.42768416,2,2280,1,0.455089820359,False,True
Michigan,2017,winter_wheat,operating_margin,328.00964678,1,480,3,0.0958083832335,True,False
Michigan,2018,corn,operating_margin,238.01483925,3,2300,1.5,0.450097847358,False,True
Michigan,2018,soybeans,operating_margin,282.474757,2,2300,1.5,0.450097847358,False,True
Michigan,2018,winter_wheat,operating_margin,333.79292,1,510,3,0.0998043052838,True,False
Michigan,2019,corn,operating_margin,274.37928018,1,2000,1,0.46403712297,True,True
Michigan,2019,soybeans,operating_margin,197.539094055,3,1760,2,0.408352668213,False,False
Michigan,2019,winter_wheat,operating_margin,241.97450069,2,550,3,0.127610208817,False,False
Michigan,2020,corn,operating_margin,282.27129693,2,2350,1,0.46626984127,False,True
Michigan,2020,soybeans,operating_margin,345.62447092,1,2200,2,0.436507936508,True,False
Michigan,2020,winter_wheat,operating_margin,270.07820471,3,490,3,0.0972222222222,False,False
Michigan,2021,corn,operating_margin,612.22478905,1,2350,1,0.45988258317,True,True
Michigan,2021,soybeans,operating_margin,482.96125507,2,2150,2,0.420743639922,False,False
Michigan,2021,winter_wheat,operating_margin,466.82357225,3,610,3,0.119373776908,False,False
Michigan,2022,corn,operating_margin,610.46382969,1,2300,1,0.459081836327,True,True
Michigan,2022,soybeans,operating_margin,392.5198926,3,2250,2,0.449101796407,False,False
Michigan,2022,winter_wheat,operating_margin,597.95507178,2,460,3,0.0918163672655,False,False
Michigan,2023,corn,operating_margin,357.0494559,2,2400,1,0.47619047619,False,True
Michigan,2023,soybeans,operating_margin,327.65737365,3,2040,2,0.404761904762,False,False
Michigan,2023,winter_wheat,operating_margin,467.8848876,1,600,3,0.119047619048,True,False
Michigan,2024,corn,operating_margin,283.91,2,2250,1,0.463917525773,False,True
Michigan,2024,soybeans,operating_margin,242.52,3,2200,2,0.453608247423,False,False
Michigan,2024,winter_wheat,operating_margin,327.86,1,400,3,0.0824742268041,True,False
Minnesota,2016,corn,operating_margin,384.80635116,2,8450,1,0.527762163513,False,True
Minnesota,2016,soybeans,operating_margin,433.41360678,1,7550,2,0.471550808819,True,False
Minnesota,2016,winter_wheat,operating_margin,171.12524814,3,11,3,0.000687027668478,False,False
Minnesota,2017,corn,operating_margin,389.34748912,1,8050,2,0.496607032696,True,False
Minnesota,2017,soybeans,operating_margin,361.80752736,2,8150,1,0.502776064158,False,True
Minnesota,2017,winter_wheat,operating_margin,119.15640518,3,10,3,0.000616903146206,False,False
Minnesota,2018,corn,operating_margin,361.91297475,1,7900,1,0.502832410413,True,True
Minnesota,2018,soybeans,operating_margin,309.364325125,2,7800,2,0.496467443193,False,False
Minnesota,2018,winter_wheat,operating_margin,229.657524,3,11,3,0.000700146394246,False,False
Mississippi,2016,corn,operating_margin,268.70571882,2,750,2,0.262697022767,False,False
Mississippi,2016,soybeans,operating_margin,383.95680246,1,2040,1,0.714535901926,True,True
Mississippi,2016,winter_wheat,operating_margin,104.35072032,3,65,3,0.0227670753065,False,False
Mississippi,2017,corn,operating_margin,368.55174662,2,520,2,0.188747731397,False,False
Mississippi,2017,soybeans,operating_margin,427.12535488,1,2190,1,0.794918330309,True,True
Mississippi,2017,winter_wheat,operating_margin,199.01205638,3,45,3,0.016333938294,False,False
Mississippi,2018,corn,operating_margin,374.73002325,1,480,2,0.173598553345,True,False
Mississippi,2018,soybeans,operating_margin,352.387634125,2,2230,1,0.80650994575,False,True
Mississippi,2018,winter_wheat,operating_margin,158.06443925,3,55,3,0.0198915009042,False,False
Mississippi,2019,corn,operating_margin,401.26221267,1,660,2,0.279069767442,True,False
Mississippi,2019,soybeans,operating_margin,297.90065931,2,1660,1,0.701902748414,False,True
Mississippi,2019,winter_wheat,operating_margin,105.33700565,3,45,3,0.0190274841438,False,False
Mississippi,2020,corn,operating_margin,400.40854332,2,510,2,0.193181818182,False,False
Mississippi,2020,soybeans,operating_margin,415.94685766,1,2090,1,0.791666666667,True,True
Mississippi,2020,winter_wheat,operating_margin,119.21595932,3,40,3,0.0151515151515,False,False
Mississippi,2021,corn,operating_margin,653.30989402,1,730,2,0.23973727422,True,False
Mississippi,2021,soybeans,operating_margin,524.56730389,2,2220,1,0.729064039409,False,True
Mississippi,2021,winter_wheat,operating_margin,296.94957103,3,95,3,0.0311986863711,False,False
Mississippi,2022,corn,operating_margin,589.62661857,1,580,2,0.19397993311,True,False
Mississippi,2022,soybeans,operating_margin,493.73685999,2,2310,1,0.772575250836,False,True
Mississippi,2022,winter_wheat,operating_margin,300.56390793,3,100,3,0.0334448160535,False,False
Mississippi,2023,corn,operating_margin,422.8959561,2,790,2,0.255663430421,False,False
Mississippi,2023,soybeans,operating_margin,458.91798615,1,2180,1,0.705501618123,True,True
Mississippi,2023,winter_wheat,operating_margin,227.8890132,3,120,3,0.0388349514563,False,False
Mississippi,2024,corn,operating_margin,303.76,2,490,2,0.171929824561,False,False
Mississippi,2024,soybeans,operating_margin,311.96,1,2300,1,0.80701754386,True,True
Mississippi,2024,winter_wheat,operating_margin,122.88,3,60,3,0.0210526315789,False,False
Missouri,2016,corn,operating_margin,255.80564856,2,3650,2,0.367203219316,False,False
Missouri,2016,soybeans,operating_margin,396.32100354,1,5600,1,0.56338028169,True,True
Missouri,2016,winter_wheat,operating_margin,217.3537674,3,690,3,0.069416498994,False,False
Missouri,2017,corn,operating_margin,289.52792512,2,3400,2,0.34034034034,False,False
Missouri,2017,soybeans,operating_margin,385.55946464,1,5950,1,0.595595595596,True,True
Missouri,2017,winter_wheat,operating_margin,260.43948038,3,640,3,0.0640640640641,False,False
Missouri,2018,corn,operating_margin,182.47429575,3,3500,2,0.346878097126,False,False
Missouri,2018,soybeans,operating_margin,250.20727525,1,5850,1,0.579781962339,True,True
